HOLE:	U1353C
EXPEDITION:	317
TOP:	106.1440
BOTTOM:	208.8616
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
173.9620	1724.0000	323.3928	675.5960	1408.1355
174.1144	1766.0000	323.3928	673.9230	1429.1101
174.2668	1691.0000	323.6976	672.2160	1403.5140
174.4192	1661.0000	323.0880	670.5100	1362.9871
174.5716	1676.0000	322.7832	668.8380	1383.6061
174.7240	1733.0000	321.8688	667.1310	1396.0486
174.8764	1736.0000	321.8688	665.4320	1398.8926
175.0288	1701.0000	323.0880	663.7340	1387.8721
175.1812	1708.0000	324.0024	662.0280	1386.4501
175.3336	1672.0000	325.2216	660.3380	1354.8105
175.4860	1665.0000	325.5264	658.6480	1372.9410
175.6384	1695.0000	324.9168	656.9580	1375.7850
175.7908	1696.0000	325.8312	655.2860	1386.0946
175.9432	1710.0000	308.4576	653.5960	1392.4935
176.0956	1716.0000	300.5328	651.8400	1390.0050
176.2480	1728.0000	291.0840	650.0160	1407.4246
176.4004	1438.0000	113.6904	648.0580	1143.2881
176.5528	1649.0000	97.5360	642.9890	1358.7211
176.7052	1419.0000	103.3272	637.3160	1163.9070
176.8576	1648.0000	99.3648	632.1160	1360.1431
177.0100	1362.0000	101.1936	626.6600	1136.8890
177.1624	1505.0000	606.2472	610.6500	1297.5751
177.3148	1773.0000	604.4184	609.7470	1441.9081
177.4672	1652.0000	606.5520	608.8420	1333.8361
177.6196	1639.0000	607.7712	607.9380	1332.4141
177.7720	1617.0000	606.5520	607.0340	1298.6416
177.9244	1612.0000	605.0280	606.1300	1296.8640
178.0768	1603.0000	602.2848	605.2280	1286.9100
178.2292	1556.0000	605.3328	604.3240	1257.4036
178.3816	1589.0000	590.7024	603.4140	1297.2196
178.5340	1570.0000	594.3600	602.5020	1278.7335
178.6864	1592.0000	600.1512	601.5650	1306.8180
178.8388	1605.0000	601.0656	600.6520	1307.1736
178.9912	1625.0000	604.7232	599.7400	1304.6851
179.1436	1624.0000	606.5520	598.8280	1311.7950
179.2960	1605.0000	607.1616	597.9160	1289.3986
179.4484	1622.0000	608.0760	597.0140	1300.7745
179.6008	1557.0000	607.7712	596.1280	1280.1555
179.7532	1634.0000	608.3808	595.2080	1298.9971
179.9056	1595.0000	608.6856	594.3050	1283.3551
