HOLE:	U1353C
EXPEDITION:	323
TOP:		105.6062
BOTTOM:		191.4074
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
158.7938	136.25375	298.41165	340.94583	2.2370	1.0214	0.8940
158.9462	134.73154	277.83945	322.54099	2.2623	1.0970	0.9450
159.0986	137.32486	253.65143	287.87039	2.2196	1.2016	1.0588
159.2510	150.51724	213.01672	238.92375	2.0250	1.4309	1.2757
159.4034	164.27138	190.14279	250.90796	1.8555	1.6030	1.2148
159.5558	169.11832	256.11792	293.51926	1.8023	1.1901	1.0384
159.7082	170.55681	390.33578	336.12961	1.7871	0.7809	0.9068
159.8606	170.98367	510.17548	378.73404	1.7826	0.5974	0.8048
160.0130	170.86336	589.84045	443.12518	1.7839	0.5167	0.6878
160.1654	170.89581	631.05750	503.06934	1.7835	0.4830	0.6059
160.3178	171.20288	653.23151	530.87372	1.7803	0.4666	0.5741
160.4702	171.59869	683.71155	557.39545	1.7762	0.4458	0.5468
160.6226	171.94652	710.97003	615.41309	1.7726	0.4287	0.4953
160.7750	172.46228	729.67853	706.83954	1.7673	0.4177	0.4312
160.9274	173.04741	735.82520	731.39606	1.7614	0.4142	0.4167
161.0798	170.04189	710.44763	796.44061	1.7925	0.4290	0.3827
161.2322	157.52661	604.94769	697.30200	1.9349	0.5038	0.4371
161.3846	142.67892	451.64114	598.17242	2.1363	0.6749	0.5096
161.5370	133.15027	351.04395	494.54440	2.2891	0.8683	0.6163
161.6894	127.35153	313.34039	298.18182	2.3934	0.9727	1.0222
161.8418	123.87309	293.04837	314.54544	2.4606	1.0401	0.9690
161.9942	122.32738	278.63763	271.81818	2.4917	1.0939	1.1213
162.1466	121.60011	268.54697	265.45456	2.5066	1.1350	1.1482
162.2990	120.57291	248.64017	258.18182	2.5279	1.2259	1.1806
162.4514	118.20045	215.36899	235.45454	2.5787	1.4152	1.2945
162.6038	118.12691	165.19022	230.00000	2.5803	1.8451	1.3252
162.7562	142.76674	270.14822	413.18182	2.1350	1.1283	0.7377
162.9086	165.69907	525.14441	596.36365	1.8395	0.5804	0.5111
163.0610	169.62704	602.96533	730.00000	1.7969	0.5055	0.4175
163.2134	170.16368	568.18182	553.63635	1.7912	0.5364	0.5505
163.3658	170.39990	555.18512	538.18182	1.7887	0.5490	0.5664
163.5182	170.72728	534.54803	526.36365	1.7853	0.5702	0.5791
