HOLE:	U1353C
EXPEDITION:	317
TOP:	142.1104
BOTTOM:	218.9200
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
193.3168	81.8835	68.0108	2.0487	9.8064	1.8902	-999.2500
193.4692	82.4547	69.5951	2.0933	10.0528	1.6927	-999.2500
193.6216	81.4836	66.3287	2.0045	9.5256	1.9628	-999.2500
193.7740	83.5081	68.2492	2.0050	10.1387	1.9248	-999.2500
193.9264	83.3125	66.9800	2.0165	9.6644	1.9560	-999.2500
194.0788	82.2107	65.4759	1.9795	9.3989	2.0394	-999.2500
194.2312	81.2745	65.7065	1.9868	9.4301	1.8980	-999.2500
194.3836	80.4728	65.8758	1.9975	9.4212	1.7400	-999.2500
194.5360	81.7715	67.9767	2.0383	9.8561	1.6556	-999.2500
194.6884	81.3374	66.4110	1.9795	9.6982	1.7783	-999.2500
194.8408	81.9989	66.1889	1.9820	9.6125	1.8633	-999.2500
194.9932	82.3066	65.3739	1.9436	9.5762	2.0662	-999.2500
195.1456	83.3322	63.6936	1.8983	9.3030	2.4278	-999.2500
195.2980	82.3532	63.1694	1.8665	9.3214	2.3993	-999.2500
195.4504	82.2377	61.5009	1.8510	8.8771	2.5895	-999.2500
195.6028	79.9392	59.8976	1.8034	8.6419	2.5700	-999.2500
195.7552	80.8449	60.6751	1.8206	8.7905	2.5244	-999.2500
195.9076	79.7322	59.6011	1.7652	8.7705	2.5336	-999.2500
196.0600	80.6553	61.8246	1.8089	9.2276	2.3721	-999.2500
196.2124	79.5511	59.7524	1.7637	8.8283	2.4966	-999.2500
196.3648	80.6994	64.0425	1.9298	9.2305	2.1741	-999.2500
196.5172	81.9787	65.5233	1.9884	9.3621	2.1271	-999.2500
196.6696	84.2194	67.0784	2.0124	9.7198	2.1330	-999.2500
196.8220	85.0265	67.7674	2.0565	9.6825	2.1781	-999.2500
196.9744	83.7370	67.4242	2.0544	9.5846	2.1332	-999.2500
197.1268	84.1311	68.5305	2.1081	9.6251	2.1435	-999.2500
197.2792	84.3341	70.1027	2.1457	9.9084	1.9786	-999.2500
197.4316	85.7206	72.2614	2.1472	10.5914	1.9433	-999.2500
197.5840	84.1671	69.8484	2.0801	10.2108	2.0044	-999.2500
197.7364	80.4589	65.8983	2.0237	9.2750	2.0058	-999.2500
197.8888	79.5778	65.1997	2.0219	9.0619	1.9004	-999.2500
198.0412	77.5554	61.9214	1.8918	8.7725	1.9922	-999.2500
198.1936	79.2194	64.0245	1.9034	9.3790	1.9735	-999.2500
198.3460	78.8704	64.5236	1.9519	9.2550	1.8767	-999.2500
198.4984	82.6362	68.8403	2.0567	10.0251	1.7893	-999.2500
198.6508	82.9409	69.0219	2.0562	10.0864	1.7043	-999.2500
198.8032	84.0934	69.5135	2.0135	10.4939	1.8012	-999.2500
198.9556	82.6489	67.7148	1.9416	10.3386	1.7432	-999.2500
199.1080	83.8518	68.9199	2.0157	10.2914	1.7424	-999.2500
199.2604	84.5329	69.4601	2.0468	10.2820	1.7702	-999.2500
199.4128	85.0960	69.0392	1.9839	10.5157	1.9094	-999.2500
199.5652	83.5980	68.2777	1.9377	10.5421	1.8871	-999.2500
199.7176	82.9643	68.4690	1.9156	10.7327	1.8268	-999.2500
