HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
253.5534	5296.091	1706.273	286.0704
253.7058	5389.892	1706.196	285.0191
253.8582	5394.609	1704.419	283.9776
254.0106	5390	1703.223	282.9524
254.1630	5309.145	1704.526	281.9056
254.3154	5292.987	1707.247	280.8641
254.4678	5279.828	1705.795	279.8267
254.6202	5170.145	1706.442	278.777
254.7726	5235.564	1710.542	277.7322
254.9250	5262.318	1705.744	276.6993
255.0774	5363.825	1704.36	275.66
255.2298	5397.662	1705	274.6195
255.3822	5272.02	1705.654	273.571
255.5346	5222.793	1711.757	272.5274
255.6870	5183.064	1714.374	271.489
255.8394	5037.504	1716.448	270.4506
255.9918	5013.838	1713.813	269.417
256.1442	5076.673	1708.659	268.3861
256.2966	5186.087	1704.145	267.3522
256.4490	5362.081	1699.774	266.315
256.6014	5425.628	1700.718	265.2669
256.7538	5407.061	1703.53	264.221
256.9062	5369.775	1704	263.1836
257.0586	5282.304	1705.004	262.147
257.2110	5264.186	1704.536	261.1091
257.3634	5296.15	1703.475	260.0618
257.5158	5343.724	1703.078	259.0144
257.6682	5445.043	1701.105	257.9756
257.8206	5424.619	1700.433	256.9301
257.9730	5322.448	1701.839	255.8903
258.1254	5258.362	1704.219	254.855
258.2778	5163.895	1707.178	253.8078
258.4302	5173.397	1707.866	252.7645
258.5826	5261.73	1705.635	251.7146
258.7350	5399.336	1703.241	250.6777
258.8874	5509.763	1703.042	249.6481
259.0398	5390.102	1709	248.616
259.1922	5311.482	1708.379	247.5786
259.3446	5295.953	1707	246.5364
259.4970	5220.527	1707.283	245.4872
259.6494	5175.972	1706.92	244.4488
259.8018	5215.472	1704	243.4119
259.9542	5185.07	1704	242.3738
260.1066	5257.541	1704	241.3344
260.2590	5380.222	1704.215	240.293
260.4114	5411.178	1704.003	239.2412
260.5638	5432.475	1699.814	238.2036
260.7162	5362.067	1699.52	237.1655
260.8686	5275.93	1702.319	236.1269
261.0210	5309.458	1704	235.0852
261.1734	5231.581	1704.132	234.0324
261.3258	5240.585	1704.646	232.993
261.4782	5227.291	1702	231.9403
261.6306	5230.023	1701.633	230.9021
261.7830	5483.419	1698.458	229.8794
261.9354	5420.74	1704.438	228.8261
262.0878	5313.255	1711	227.7854
262.2402	5333.08	1710.891	226.7328
262.3926	5228.623	1708	225.696
262.5450	5210.499	1707.991	224.6569
262.6974	5153.302	1707.005	223.6185
262.8498	5166.733	1708.962	222.5968
263.0022	5197.027	1706.094	221.558
263.1546	5272.357	1701.234	220.505
263.3070	5457.298	1700.061	219.4649
263.4594	5473.627	1700.926	218.4126
