HOLE:	U1513A
EXPEDITION:	369
TOP:	77.9409
BOTTOM:	294.0439
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
127.3185	169.5669	499.3956	584.1322	1.7975	0.6103	0.5218
127.4709	166.6612	495.0193	572.4858	1.8289	0.6157	0.5324
127.6233	165.6775	516.9601	581.7262	1.8397	0.5896	0.5240
127.7757	164.653	513.6773	576.6044	1.8512	0.5934	0.5286
127.9281	164.9898	539.751	574.1489	1.8474	0.5647	0.5309
128.0805	168.5722	560.1264	571.6857	1.8081	0.5442	0.5332
128.2329	167.3911	528.8557	558.7114	1.8209	0.5763	0.5455
128.3853	168.505	513.4558	557.2485	1.8088	0.5936	0.5470
128.5377	170.4669	516.6283	559.1609	1.7880	0.5900	0.5451
128.6901	172.3033	559.3539	559.834	1.7690	0.5449	0.5444
128.8425	167.4346	534.6528	557.7811	1.8204	0.5701	0.5465
128.9949	165.2616	555.467	607.7664	1.8443	0.5487	0.5015
129.1473	166.8111	562.2932	606.4286	1.8272	0.5421	0.5026
129.2997	170.1202	555.0334	608.7919	1.7917	0.5492	0.5007
129.4521	170.5	559.548	616.151	1.7877	0.5447	0.4947
129.6045	170.8808	568.0393	619.5947	1.7837	0.5366	0.4919
129.7569	169.3636	574.4088	624.6924	1.7997	0.5306	0.4879
129.9093	169.9581	560.5408	621.8396	1.7934	0.5438	0.4902
130.0617	169.6847	563.8197	623.1971	1.7963	0.5406	0.4891
130.2141	170.3561	591.8426	593.8455	1.7892	0.5150	0.5133
130.3665	167.7684	537.5806	526.9398	1.8168	0.5670	0.5784
130.5189	168.8289	534.5853	531.3748	1.8054	0.5702	0.5736
130.6713	171.4188	564.8878	550.9658	1.7781	0.5396	0.5532
130.8237	173.3157	576.2131	584.8596	1.7586	0.5290	0.5212
130.9761	174.7863	580.8313	588.1065	1.7438	0.5248	0.5183
131.1285	171.6938	586.1412	589.1386	1.7753	0.5200	0.5174
131.2809	171.2377	599.2983	598.5217	1.7800	0.5086	0.5093
131.4333	163.9478	579.1582	586.0142	1.8591	0.5263	0.5201
131.5857	162.0154	552.225	586.2989	1.8813	0.5519	0.5199
131.7381	162.2884	545.1714	604.8038	1.8781	0.5591	0.5040
131.8905	165.3847	505.3296	562.5598	1.8430	0.6032	0.5418
132.0429	165.8097	510.4323	536.8287	1.8383	0.5971	0.5678
132.1953	170.5878	517.6039	543.0549	1.7868	0.5889	0.5613
132.3477	169.0547	497.601	546.1784	1.8030	0.6125	0.5581
132.5001	174.6662	517.915	549.1927	1.7450	0.5885	0.5550
132.6525	173.0871	550.8514	557.6984	1.7610	0.5533	0.5465
132.8049	170.1899	571.0225	574.4623	1.7909	0.5338	0.5306
132.9573	164.2418	568.0251	576.7737	1.8558	0.5366	0.5285
133.1097	163.4774	557.3777	574.8726	1.8645	0.5468	0.5302
133.2621	165.1166	560.46	603.2139	1.8460	0.5438	0.5053
133.4145	164.4606	552.0174	597.0096	1.8533	0.5522	0.5105
133.5669	167.4064	555.7959	597.0237	1.8207	0.5484	0.5105
133.7193	165.2358	547.8393	619.955	1.8446	0.5564	0.4916
133.8717	165.5294	542.2393	563.8618	1.8414	0.5621	0.5406
134.0241	167.727	544.5878	569.5775	1.8172	0.5597	0.5351
134.1765	166.342	533.0226	576.2819	1.8324	0.5718	0.5289
134.3289	167.308	530.8268	565.8257	1.8218	0.5742	0.5387
134.4813	169.1065	517.4852	537.3894	1.8024	0.5890	0.5672
134.6337	168.2158	508.9666	541.2291	1.8120	0.5989	0.5632
134.7861	166.3677	503.2106	524.7231	1.8321	0.6057	0.5809
134.9385	166.0845	516.8524	555.0734	1.8352	0.5897	0.5491
135.0909	164.4412	508.4842	552.6555	1.8536	0.5994	0.5515
135.2433	163.001	529.4414	551.0474	1.8699	0.5757	0.5531
135.3957	163.2177	543.0504	553.8498	1.8674	0.5613	0.5503
135.5481	168.1328	539.1864	552.7235	1.8129	0.5653	0.5515
135.7005	168.0609	538.9289	539.8041	1.8136	0.5656	0.5646
135.8529	164.3851	536.2472	531.753	1.8542	0.5684	0.5732
136.0053	168.0712	529.6873	522.6755	1.8135	0.5754	0.5832
136.1577	168.1377	507.8719	547.202	1.8128	0.6002	0.5570
136.3101	167.403	527.0488	548.4445	1.8208	0.5783	0.5558
