HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
41.5252	1295.0643	606.6664	531.2913	1156.0061
41.6776	1315.6570	607.8141	532.1374	1131.7683
41.8300	1329.0000	608.6856	532.9985	1143.2881
41.9824	1304.2170	610.4288	533.8602	1156.1647
42.1348	1322.9384	610.7906	534.7064	1165.4960
42.2872	1301.7948	611.3431	535.5668	1181.0613
42.4396	1318.3138	609.6951	536.4290	1184.3260
42.5920	1301.5599	608.1282	537.2911	1176.9041
42.7444	1288.5306	607.9903	538.1528	1164.0950
42.8968	1283.3124	608.0760	539.0144	1158.0857
43.0492	1278.8746	607.8854	539.8757	1155.8192
43.2016	1263.1233	607.5949	540.7372	1158.1028
43.3540	1254.0626	607.7903	541.5898	1155.8190
43.5064	1246.2800	608.8143	542.4393	1145.1035
43.6588	1249.6890	610.9337	543.2930	1143.7109
43.8112	1264.4371	612.1716	544.1504	1152.7758
43.9636	1265.4384	611.2192	545.0065	1158.1863
44.1160	1271.4061	610.0047	545.8568	1167.6682
44.2684	1278.0023	608.3047	546.7158	1179.1051
44.4208	1305.0477	608.8046	547.5687	1182.5814
44.5732	1316.2184	607.7425	548.4207	1174.1267
44.7256	1307.4028	605.8757	549.2685	1160.7676
44.8780	1269.4995	605.3519	550.1306	1149.7538
45.0304	1262.2197	605.6423	550.9924	1150.4857
45.1828	1275.5635	605.9329	551.8616	1134.2217
45.3352	1249.2638	606.7854	552.7303	1129.4287
45.4876	1271.5023	606.3234	553.5782	1131.2456
45.6400	1293.2200	607.7618	554.4228	1138.9170
45.7924	1271.2173	607.8378	555.2809	1152.1095
45.9448	1283.0961	608.2189	556.1428	1136.0535
46.0972	1267.9979	608.5904	556.9932	1130.5347
46.2496	1258.6407	608.4903	557.8500	1139.4009
46.4020	1243.5607	606.7518	558.7121	1142.7324
46.5544	1230.8123	605.3042	559.5833	1147.3102
46.7068	1222.4989	604.2659	560.4443	1150.3978
46.8592	1225.9702	604.0566	561.2977	1143.4983
47.0116	1235.1559	605.0947	562.1593	1129.8115
47.1640	1245.0188	605.8567	563.0267	1110.2688
47.3164	1262.4987	606.2472	563.8983	1104.4292
47.4688	1242.2802	606.7331	564.7545	1125.1901
47.6212	1236.1576	608.6096	565.6032	1119.8811
47.7736	1249.4525	610.4096	566.4645	1124.9131
47.9260	1244.2515	609.7523	567.3262	1124.7139
