HOLE:	U1507B
EXPEDITION:	371
TOP:	743.8307
BOTTOM:	860.4166
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
800.9807	119.0909	262.5769	265.4904	2.5594	1.1608	1.1481
801.1331	119	262.494	263.3781	2.5613	1.1612	1.1573
801.2855	118.7249	260.3081	258.7956	2.5673	1.1709	1.1778
801.4379	118.4742	255.8056	257.7599	2.5727	1.1915	1.1825
801.5903	118.5993	257.9367	257.4643	2.5700	1.1817	1.1839
801.7427	119.0726	254.4425	257.2515	2.5598	1.1979	1.1848
801.8951	119.552	245.4409	257.0113	2.5495	1.2418	1.1859
802.0475	119.1945	254.4481	255.2106	2.5572	1.1979	1.1943
802.1999	119.2839	243.8339	252.5595	2.5552	1.2500	1.2068
802.3523	119.2475	249.1625	250.821	2.5560	1.2233	1.2152
802.5047	118.7654	249.1138	248.9672	2.5664	1.2235	1.2243
802.6571	118.7464	248.4826	249.0291	2.5668	1.2266	1.2240
802.8095	117.9135	255.1534	248.7565	2.5849	1.1946	1.2253
802.9619	115.3358	236.4326	242.0665	2.6427	1.2892	1.2592
803.1143	113.1677	234.6593	234.8014	2.6933	1.2989	1.2981
803.2667	111.5637	231.8933	235.6215	2.7321	1.3144	1.2936
803.4191	112.8388	238.2465	241.3533	2.7012	1.2793	1.2629
803.5715	114.5797	239.4297	245.7108	2.6602	1.2730	1.2405
803.7239	115.8266	243.7899	248.1242	2.6315	1.2503	1.2284
803.8763	116.4201	249.4059	250.3365	2.6181	1.2221	1.2176
804.0287	117.5692	253.921	259.8335	2.5925	1.2004	1.1731
804.1811	114.785	254.1752	264.4839	2.6554	1.1992	1.1524
804.3335	111.7337	250.5461	246.8846	2.7279	1.2165	1.2346
804.4859	112.2885	236.7768	245.5928	2.7144	1.2873	1.2411
804.6383	113.6299	240.8636	249.2592	2.6824	1.2654	1.2228
804.7907	114.4825	254.8147	256.0656	2.6624	1.1962	1.1903
804.9431	116.7351	258.5685	256.7634	2.6110	1.1788	1.1871
805.0955	118.3729	254.9976	257.408	2.5749	1.1953	1.1841
805.2479	119.9962	266.9676	265.6826	2.5401	1.1417	1.1472
805.4003	120.8541	273.4953	277.93	2.5220	1.1145	1.0967
805.5527	120.918	274.6655	275.1839	2.5207	1.1097	1.1076
805.7051	120.4574	263.9162	268.8226	2.5304	1.1549	1.1338
805.8575	119.6803	264.2344	265.1226	2.5468	1.1535	1.1497
806.0099	117.262	264.6568	261.9405	2.5993	1.1517	1.1636
806.1623	116.8492	254.181	260.3508	2.6085	1.1991	1.1707
806.3147	115.993	257.3578	263.4707	2.6277	1.1843	1.1569
806.4671	117.1745	263.9809	265.216	2.6012	1.1546	1.1493
806.6195	116.9842	263.9669	264.9921	2.6055	1.1547	1.1502
806.7719	115.8799	262.3488	265.5666	2.6303	1.1618	1.1477
806.9243	115.86	263.2498	265.4704	2.6308	1.1578	1.1482
807.0767	116.5549	264.3402	265.7313	2.6151	1.1531	1.1470
807.2291	117.0789	257.6715	265.9463	2.6034	1.1829	1.1461
807.3815	117.2176	263.1571	265.1436	2.6003	1.1582	1.1496
807.5339	117.7867	263.8206	265.2358	2.5877	1.1553	1.1492
807.6863	121.5566	249.2585	266.5261	2.5075	1.2228	1.1436
807.8387	121.9779	249.2571	271.3423	2.4988	1.2228	1.1233
807.9911	115.3694	249.2594	255.9104	2.6419	1.2228	1.1910
808.1435	117.251	252.7912	255.8239	2.5996	1.2057	1.1914
808.2959	117.528	251.8056	255.8423	2.5934	1.2105	1.1914
808.4483	117.5951	257.8051	255.892	2.5919	1.1823	1.1911
808.6007	117.6958	251.9459	255.7927	2.5897	1.2098	1.1916
808.7531	117.3489	252.7052	255.8588	2.5974	1.2061	1.1913
808.9055	115.3679	252.5041	255.8048	2.6420	1.2071	1.1915
809.0579	117.1234	252.1561	255.8965	2.6024	1.2088	1.1911
809.2103	115.3536	256.9813	255.7909	2.6423	1.1861	1.1916
809.3627	115.8532	252.8841	255.8598	2.6309	1.2053	1.1913
809.5151	115.7256	252.9222	255.9268	2.6338	1.2051	1.1910
809.6675	115.3413	255.7281	255.8822	2.6426	1.1919	1.1912
809.8199	114.8166	252.388	255.834	2.6547	1.2077	1.1914
809.9723	115.1889	255.0215	258.9669	2.6461	1.1952	1.1770
810.1247	115.6759	258.1881	262.0391	2.6349	1.1805	1.1632
810.2771	115.963	267.5204	262.2389	2.6284	1.1394	1.1623
810.4295	115.9839	263.9004	262.2628	2.6280	1.1550	1.1622
810.5819	116.2916	263.9339	262.1444	2.6210	1.1548	1.1627
810.7343	115.2019	264.7803	262.1048	2.6458	1.1511	1.1629
810.8867	114.3826	265.0938	262.0208	2.6647	1.1498	1.1633
811.0391	113.6987	261.6926	261.4685	2.6808	1.1647	1.1657
811.1915	113.1041	263.1357	259.3288	2.6949	1.1583	1.1753
811.3439	114.1292	249.5605	260.7591	2.6707	1.2213	1.1689
811.4963	115.8889	251.9144	259.6261	2.6301	1.2099	1.1740
811.6487	116.1683	259.2397	259.36	2.6238	1.1757	1.1752
811.8011	115.8816	258.9535	259.4282	2.6303	1.1770	1.1749
811.9535	115.9673	258.0892	259.4928	2.6283	1.1810	1.1746
812.1059	115.9786	258.6397	259.5338	2.6281	1.1785	1.1744
812.2583	116.009	260.3268	259.5581	2.6274	1.1708	1.1743
812.4107	116.1677	260.169	260.4334	2.6238	1.1715	1.1704
812.5631	116.5675	262.6446	259.6884	2.6148	1.1605	1.1737
812.7155	117.003	261.4292	261.1631	2.6051	1.1659	1.1671
812.8679	117.5759	264.0677	261.5933	2.5924	1.1542	1.1652
813.0203	117.985	261.6095	262.4204	2.5834	1.1651	1.1615
813.1727	118.4822	265.3336	267.8931	2.5725	1.1487	1.1378
813.3251	118.1835	262.9534	264.3652	2.5790	1.1591	1.1530
813.4775	117.5312	262.8706	262.2084	2.5934	1.1595	1.1624
813.6299	117.5378	259.934	261.3988	2.5932	1.1726	1.1660
813.7823	117.0573	259.7088	260.1031	2.6039	1.1736	1.1718
813.9347	115.771	254.6347	256.4696	2.6328	1.1970	1.1884
814.0871	114.8146	243.7006	249.3798	2.6547	1.2507	1.2222
814.2395	114.3459	248.4893	249.326	2.6656	1.2266	1.2225
814.3919	113.5508	250.2254	249.622	2.6843	1.2181	1.2210
814.5443	113.2258	249.3922	249.7968	2.6920	1.2222	1.2202
814.6967	112.144	248.8588	249.6033	2.7179	1.2248	1.2211
814.8491	112.1569	250.7711	250.1591	2.7176	1.2155	1.2184
815.0015	112.923	245.1541	250.6996	2.6992	1.2433	1.2158
815.1539	113.6782	243.0687	250.1943	2.6813	1.2540	1.2183
815.3063	114.6337	252.0325	249.4743	2.6589	1.2094	1.2218
815.4587	115.019	252.0397	250.0636	2.6500	1.2093	1.2189
815.6111	114.9224	251.9108	249.8691	2.6522	1.2100	1.2198
815.7635	114.8211	256.0534	254.2961	2.6546	1.1904	1.1986
815.9159	114.6515	257.5381	259.4172	2.6585	1.1835	1.1749
816.0683	114.3511	259.4978	261.5888	2.6655	1.1746	1.1652
816.2207	114.3477	263.3651	262.9305	2.6656	1.1573	1.1592
816.3731	114.4809	263.3144	262.7024	2.6625	1.1576	1.1602
816.5255	114.6931	262.7385	262.9095	2.6575	1.1601	1.1593
816.6779	114.5402	262.1632	261.9136	2.6611	1.1626	1.1637
816.8303	114.1015	254.8141	259.6662	2.6713	1.1962	1.1738
816.9827	113.586	256.752	257.3237	2.6834	1.1871	1.1845
817.1351	113.1664	258.4609	254.4685	2.6934	1.1793	1.1978
817.2875	112.7708	245.6703	250.9574	2.7028	1.2407	1.2145
817.4399	112.6726	251.6956	249.9509	2.7052	1.2110	1.2194
817.5923	112.7226	246.8291	250.8388	2.7040	1.2349	1.2151
817.7447	112.5899	250.2825	250.8082	2.7072	1.2178	1.2153
817.8971	112.5307	251.2031	250.5466	2.7086	1.2134	1.2165
818.0495	112.6095	253.0719	251.6371	2.7067	1.2044	1.2113
818.2019	112.8271	251.5688	252.2635	2.7015	1.2116	1.2083
818.3543	112.9228	250.4123	255.7526	2.6992	1.2172	1.1918
818.5067	113.1068	255.6792	256.5023	2.6948	1.1921	1.1883
818.6591	113.1204	254.7859	256.0946	2.6945	1.1963	1.1902
818.8115	113.1207	254.2165	255.5646	2.6945	1.1990	1.1927
818.9639	112.9528	253.9001	255.523	2.6985	1.2005	1.1928
819.1163	112.7827	253.1202	255.4165	2.7025	1.2042	1.1933
819.2687	112.4771	254.6094	254.2687	2.7099	1.1971	1.1987
819.4211	112.5853	247.4598	252.6714	2.7073	1.2317	1.2063
819.5735	112.8141	252.821	253.2461	2.7018	1.2056	1.2036
819.7259	113.4813	254.1349	255.5521	2.6859	1.1994	1.1927
819.8783	113.8452	255.1789	256.6295	2.6773	1.1945	1.1877
820.0307	113.9802	255.8585	257.2484	2.6741	1.1913	1.1848
820.1831	113.8315	256.4279	257.4052	2.6776	1.1886	1.1841
820.3355	114.0019	257.4703	257.6456	2.6736	1.1838	1.1830
820.4879	114.1628	256.8598	258.6062	2.6699	1.1866	1.1786
820.6403	114.0037	258.3116	257.9174	2.6736	1.1800	1.1818
820.7927	113.8742	256.1665	255.6861	2.6766	1.1899	1.1921
820.9451	113.7756	252.5846	252.8257	2.6790	1.2067	1.2056
821.0975	113.6015	252.9519	251.5873	2.6831	1.2050	1.2115
821.2499	113.5596	251.2371	251.1048	2.6841	1.2132	1.2138
821.4023	113.4966	252.7024	250.7945	2.6855	1.2062	1.2153
821.5547	113.4717	248.2843	250.0285	2.6861	1.2276	1.2191
821.7071	113.3994	243.879	248.6178	2.6878	1.2498	1.2260
821.8595	113.7438	246.5707	249.7343	2.6797	1.2362	1.2205
822.0119	114.0472	249.6092	250.4448	2.6726	1.2211	1.2170
822.1643	114.0774	250.1896	250.8307	2.6719	1.2183	1.2152
822.3167	114.3933	249.3309	250.7645	2.6645	1.2225	1.2155
822.4691	114.9538	250.2419	251.019	2.6515	1.2180	1.2143
822.6215	115.7855	251.2428	254.5229	2.6325	1.2132	1.1975
822.7739	116.6778	258.8152	258.9506	2.6123	1.1777	1.1771
822.9263	116.6432	256.5293	259.151	2.6131	1.1882	1.1761
823.0787	116.4755	258.3571	257.6443	2.6169	1.1798	1.1830
823.2311	116.3868	256.6342	257.5669	2.6189	1.1877	1.1834
823.3835	116.2597	254.6214	256.9507	2.6217	1.1971	1.1862
823.5359	115.8751	254.2229	253.4856	2.6304	1.1989	1.2024
823.6883	116.4956	250.6363	254.0723	2.6164	1.2161	1.1997
823.8407	116.5892	253.0627	256.7069	2.6143	1.2044	1.1873
823.9931	116.5713	257.2861	256.8738	2.6147	1.1847	1.1866
824.1455	116.7467	255.9367	256.8507	2.6108	1.1909	1.1867
824.2979	116.6213	253.4072	257.1383	2.6136	1.2028	1.1854
824.4503	115.9682	254.3134	258.0232	2.6283	1.1985	1.1813
824.6027	114.8735	254.0376	252.5882	2.6534	1.1998	1.2067
824.7551	113.9352	250.8728	247.9827	2.6752	1.2150	1.2291
824.9075	113.6152	252.5658	248.9301	2.6827	1.2068	1.2244
825.0599	113.4399	249.045	247.1541	2.6869	1.2239	1.2332
825.2123	113.2521	243.957	247.0258	2.6913	1.2494	1.2339
825.3647	113.2681	248.5314	246.7448	2.6910	1.2264	1.2353
825.5171	113.6372	247.9009	247.9443	2.6822	1.2295	1.2293
825.6695	114.0255	247.0076	247.9614	2.6731	1.2340	1.2292
825.8219	114.1196	249.8824	247.7439	2.6709	1.2198	1.2303
825.9743	114.1025	248.8661	247.6078	2.6713	1.2248	1.2310
826.1267	114.2602	243.6771	247.3587	2.6676	1.2508	1.2322
826.2791	114.5912	243.4538	245.1815	2.6599	1.2520	1.2432
826.4315	114.4594	242.773	246.8855	2.6630	1.2555	1.2346
826.5839	113.6229	243.8857	250.4441	2.6826	1.2498	1.2170
826.7363	113.2983	246.958	249.4998	2.6902	1.2342	1.2216
826.8887	113.3768	247.6424	249.4657	2.6884	1.2308	1.2218
827.0411	113.4213	247.1399	249.4451	2.6873	1.2333	1.2219
827.1935	113.4421	246.0204	248.6816	2.6868	1.2389	1.2257
827.3459	113.2889	244.7759	246.9727	2.6905	1.2452	1.2341
827.4983	112.546	244.3853	245.5674	2.7082	1.2472	1.2412
827.6507	112.1652	241.8369	243.3148	2.7174	1.2604	1.2527
827.8031	111.6386	240.004	242.3607	2.7302	1.2700	1.2576
827.9555	111.4905	239.7105	242.394	2.7339	1.2715	1.2575
828.1079	111.5328	239.1975	241.3232	2.7328	1.2743	1.2630
828.2603	112.4135	237.8991	239.8217	2.7114	1.2812	1.2709
828.4127	113.0781	235.7678	240.0957	2.6955	1.2928	1.2695
828.5651	113.3145	235.8992	239.4884	2.6899	1.2921	1.2727
828.7175	113.4841	237.2654	238.8871	2.6858	1.2846	1.2759
828.8699	113.6561	237.574	238.8523	2.6818	1.2830	1.2761
829.0223	113.8171	237.4453	238.8781	2.6780	1.2837	1.2760
829.1747	113.935	237.0125	239.0114	2.6752	1.2860	1.2753
829.3271	113.7859	238.1947	238.8885	2.6787	1.2796	1.2759
829.4795	113.8856	232.4487	239.1487	2.6764	1.3113	1.2745
829.6319	114.7237	235.3039	240.9146	2.6568	1.2953	1.2652
829.7843	116.1263	242.211	247.4163	2.6247	1.2584	1.2319
829.9367	117.3803	257.315	257.7971	2.5967	1.1845	1.1823
830.0891	119.3156	264.8677	265.3585	2.5546	1.1508	1.1486
830.2415	120.7157	271.0377	271.9526	2.5249	1.1246	1.1208
830.3939	120.8885	273.476	275.4793	2.5213	1.1145	1.1064
830.5463	120.9993	272.1219	272.6744	2.5190	1.1201	1.1178
830.6987	121.1755	258.825	267.8199	2.5154	1.1776	1.1381
830.8511	120.4828	258.3513	258.7227	2.5298	1.1798	1.1781
831.0035	120.551	251.7161	256.4907	2.5284	1.2109	1.1883
831.1559	120.3446	247.2	252.3586	2.5327	1.2330	1.2078
831.3083	118.0017	243.2298	245.7485	2.5830	1.2531	1.2403
831.4607	118.289	237.7634	245.0959	2.5767	1.2819	1.2436
831.6131	118.1973	240.3748	244.7273	2.5787	1.2680	1.2455
831.7655	118.314	238.563	246.2679	2.5762	1.2776	1.2377
831.9179	119.0885	238.9792	248.0699	2.5594	1.2754	1.2287
832.0703	118.6298	247.8467	249.3659	2.5693	1.2298	1.2223
832.2227	117.7756	247.1192	252.0458	2.5880	1.2334	1.2093
832.3751	117.7432	253.3776	254.2178	2.5887	1.2029	1.1990
832.5275	118.0123	254.7175	255.4159	2.5828	1.1966	1.1933
832.6799	119.0456	255.9872	255.5667	2.5604	1.1907	1.1926
832.8323	121.7814	255.6136	256.6267	2.5028	1.1924	1.1877
832.9847	122.2644	264.8893	266.1283	2.4930	1.1507	1.1453
833.1371	125.5711	280.3174	278.2355	2.4273	1.0873	1.0955
833.2895	127.4516	292.6781	296.4344	2.3915	1.0414	1.0282
833.4419	128.0718	291.7194	296.5932	2.3799	1.0448	1.0277
833.5943	128.3255	304.6715	297.6033	2.3752	1.0004	1.0242
833.7467	127.9678	302.6595	298.7164	2.3818	1.0071	1.0204
833.8991	127.4063	303.7032	300.3614	2.3923	1.0036	1.0148
834.0515	127.5252	302.3133	301.2862	2.3901	1.0082	1.0117
834.2039	126.497	295.3977	298.894	2.4095	1.0318	1.0198
834.3563	125.5747	293.1385	299.3458	2.4272	1.0398	1.0182
834.5087	124.0975	290.5479	297.1303	2.4561	1.0491	1.0258
834.6611	124.9623	294.7928	292.3773	2.4391	1.0339	1.0425
834.8135	124.494	294.029	290.7664	2.4483	1.0366	1.0483
834.9659	124.2606	291.0736	289.3626	2.4529	1.0472	1.0533
835.1183	122.9967	279.5949	285.144	2.4781	1.0901	1.0689
835.2707	120.1948	277.4394	280.5024	2.5359	1.0986	1.0866
835.4231	119.9723	276.0816	276.6054	2.5406	1.1040	1.1019
835.5755	118.8391	275.6367	266.906	2.5648	1.1058	1.1420
835.7279	117.857	263.9498	265.3473	2.5862	1.1548	1.1487
835.8803	117.7071	257.9871	260.7328	2.5895	1.1815	1.1690
836.0327	118.555	254.2596	256.8215	2.5710	1.1988	1.1868
836.1851	117.6404	258.2741	256.273	2.5909	1.1801	1.1894
836.3375	116.1685	259.3259	256.2955	2.6238	1.1754	1.1893
836.4899	115.3051	255.6804	255.545	2.6434	1.1921	1.1927
836.6423	115.8422	254.9607	258.8877	2.6312	1.1955	1.1773
836.7947	115.116	262.8655	261.8207	2.6478	1.1595	1.1642
836.9471	116.405	261.1004	263.6959	2.6184	1.1674	1.1559
837.0995	117.361	263.4201	263.883	2.5971	1.1571	1.1551
837.2519	115.9797	261.8148	262.5814	2.6280	1.1642	1.1608
837.4043	117.9252	256.8234	261.3571	2.5847	1.1868	1.1662
837.5567	118.9303	261.2293	270.7082	2.5628	1.1668	1.1259
837.7091	119.1033	267.1794	273.5507	2.5591	1.1408	1.1142
837.8615	119.3391	267.5562	270.7959	2.5541	1.1392	1.1256
838.0139	120.5148	266.7866	270.1889	2.5291	1.1425	1.1281
838.1663	118.6617	259.8466	267.4901	2.5686	1.1730	1.1395
838.3187	117.8526	263.2662	259.5368	2.5863	1.1578	1.1744
838.4711	116.4371	256.0458	256.2654	2.6177	1.1904	1.1894
838.6234	116.3474	249.0121	256.6203	2.6197	1.2240	1.1877
838.7758	117.1921	254.6445	257.6476	2.6009	1.1970	1.1830
838.9282	117.5706	257.3275	259.7042	2.5925	1.1845	1.1736
839.0806	117.4499	257.3752	259.8423	2.5951	1.1843	1.1730
839.2330	117.5333	259.924	259.9377	2.5933	1.1727	1.1726
839.3854	117.8474	257.9142	259.7584	2.5864	1.1818	1.1734
839.5378	116.9141	260.1943	258.7577	2.6070	1.1714	1.1779
839.6902	116.5901	253.7036	256.3759	2.6143	1.2014	1.1889
839.8426	116.3449	249.3438	259.3231	2.6198	1.2224	1.1754
839.9950	117.8165	262.0253	267.4104	2.5871	1.1632	1.1398
840.1474	118.6506	275.8495	277.3638	2.5689	1.1050	1.0989
840.2998	120.9055	278.3633	280.9193	2.5210	1.0950	1.0850
840.4522	120.7121	279.1822	281.452	2.5250	1.0918	1.0830
840.6046	122.4277	277.8231	282.2897	2.4896	1.0971	1.0797
840.7570	122.6788	276.5931	280.6745	2.4845	1.1020	1.0860
840.9094	122.2684	276.1397	278.8685	2.4929	1.1038	1.0930
841.0618	121.399	263.7476	274.1902	2.5107	1.1557	1.1116
841.2142	120.9721	269.7404	272.1964	2.5196	1.1300	1.1198
841.3666	120.8411	270.1777	271.9731	2.5223	1.1281	1.1207
841.5190	120.8861	268.3119	271.8993	2.5214	1.1360	1.1210
841.6714	121.1662	266.3465	271.7744	2.5156	1.1444	1.1215
841.8238	121.2908	268.3766	271.7531	2.5130	1.1357	1.1216
841.9762	121.0842	271.8066	271.7474	2.5173	1.1214	1.1216
842.1286	121.3168	266.4529	271.5138	2.5124	1.1439	1.1226
842.2810	121.0191	268.1123	271.5999	2.5186	1.1368	1.1222
842.4334	120.8809	268.8265	271.4772	2.5215	1.1338	1.1227
842.5858	120.8174	264.8103	271.6703	2.5228	1.1510	1.1219
842.7382	120.6394	265.381	271.2081	2.5265	1.1485	1.1239
842.8906	120.7642	267.1107	270.9599	2.5239	1.1411	1.1249
843.0430	121.1306	264.6113	270.7516	2.5163	1.1519	1.1258
843.1954	121.1332	268.0882	270.7213	2.5162	1.1369	1.1259
843.3478	121.0321	267.7185	270.6522	2.5183	1.1385	1.1262
843.5002	121.4901	266.9743	270.6729	2.5088	1.1417	1.1261
843.6526	122.5353	267.2385	270.5349	2.4874	1.1406	1.1267
843.8050	123.0112	-999.2500	270.3686	2.4778	1.1457	1.1273
843.9574	123.1132	-999.2500	-999.2500	2.4758	-999.2500	-999.2500
844.1098	123.1361	-999.2500	-999.2500	2.4758	-999.2500	-999.2500
844.2622	123.1222	-999.2500	-999.2500	2.4756	-999.2500	-999.2500
844.4146	123.0105	-999.2500	-999.2500	2.4778	-999.2500	-999.2500
844.5670	122.7686	-999.2500	-999.2500	2.4827	-999.2500	-999.2500
844.7194	122.4331	-999.2500	-999.2500	2.4895	-999.2500	-999.2500
844.8718	122.1027	-999.2500	-999.2500	2.4963	-999.2500	-999.2500
845.0242	121.9132	-999.2500	-999.2500	2.5001	-999.2500	-999.2500
845.1766	121.8966	-999.2500	-999.2500	2.5005	-999.2500	-999.2500
845.3290	121.8809	-999.2500	-999.2500	2.5008	-999.2500	-999.2500
845.4814	121.9042	-999.2500	-999.2500	2.5003	-999.2500	-999.2500
845.6338	121.9573	-999.2500	-999.2500	2.4992	-999.2500	-999.2500
845.7862	122.0140	-999.2500	-999.2500	2.4981	-999.2500	-999.2500
845.9386	122.0016	-999.2500	-999.2500	2.4983	-999.2500	-999.2500
846.0910	121.9990	-999.2500	-999.2500	2.4984	-999.2500	-999.2500
846.2434	122.0005	-999.2500	-999.2500	2.4984	-999.2500	-999.2500
846.3958	121.9877	-999.2500	-999.2500	2.4986	-999.2500	-999.2500
846.5482	121.9947	-999.2500	-999.2500	2.4985	-999.2500	-999.2500
846.7006	122.0097	-999.2500	-999.2500	2.4982	-999.2500	-999.2500
846.8530	122.0113	-999.2500	-999.2500	2.4981	-999.2500	-999.2500
847.0054	122.0125	-999.2500	-999.2500	2.4981	-999.2500	-999.2500
847.1578	122.0222	-999.2500	-999.2500	2.4979	-999.2500	-999.2500
847.3102	122.0216	-999.2500	-999.2500	2.4979	-999.2500	-999.2500
847.4626	122.0159	-999.2500	-999.2500	2.4980	-999.2500	-999.2500
847.6150	122.0157	-999.2500	-999.2500	2.4980	-999.2500	-999.2500


