HOLE:	U1351B
EXPEDITION:	317
TOP:	73.0876
BOTTOM:	483.3484
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
136.1812	1874.0000	398.3736	3235.3521	1512.2970
136.3336	1845.0000	398.3736	3233.9800	1505.1870
136.4860	1854.0000	400.2024	3232.5920	1493.4556
136.6384	1859.0000	400.8120	3231.2200	1506.2535
136.7908	1860.0000	399.8976	3229.8640	1509.0975
136.9432	1856.0000	399.8976	3228.4929	1498.4325
137.0956	1891.0000	398.0688	3227.1221	1521.5400
137.2480	1887.0000	397.1544	3225.7500	1530.0720
137.4004	1905.0000	397.1544	3224.3601	1513.7190
137.5528	1849.0000	396.8496	3222.9880	1488.4785
137.7052	1872.0000	395.9352	3221.6169	1500.5656
137.8576	1916.0000	396.2400	3220.2290	1525.8060
138.0100	1905.0000	397.1544	3218.8411	1517.9851
138.1624	1900.0000	397.7640	3217.4690	1509.4530
138.3148	1886.0000	397.7640	3216.0801	1505.1870
138.4672	1904.0000	397.7640	3214.6919	1528.2946
138.6196	1932.0000	397.7640	3213.3201	1526.8726
138.7720	1871.0000	398.9832	3211.9480	1491.3225
138.9244	1852.0000	399.5928	3210.5581	1477.8136
139.0768	1892.0000	399.2880	3209.2041	1511.2306
139.2292	1881.0000	399.5928	3207.8159	1522.2511
139.3816	1869.0000	398.0688	3206.4270	1511.5861
139.5340	1858.0000	398.0688	3205.0620	1501.6321
139.6864	1848.0000	397.7640	3203.6980	1506.6090
139.8388	1871.0000	397.7640	3202.3101	1512.6526
139.9912	1851.0000	396.8496	3200.9221	1499.1436
140.1436	1854.0000	396.5448	3199.5681	1495.2330
140.2960	1899.0000	395.3256	3198.1780	1525.0951
140.4484	1911.0000	398.3736	3196.7900	1525.0951
140.6008	1869.0000	400.5072	3195.3850	1505.5426
140.7532	1865.0000	399.8976	3194.0139	1498.7881
140.9056	1851.0000	399.5928	3192.6421	1504.1206
141.0580	1851.0000	398.9832	3191.2871	1501.9875
141.2104	1858.0000	397.1544	3189.9141	1501.6321
141.3628	1836.0000	396.2400	3188.5239	1504.1206
141.5152	1888.0000	396.5448	3187.1531	1526.5171
141.6676	1881.0000	396.2400	3185.7639	1519.7626
141.8200	1861.0000	396.8496	3184.3911	1506.9646
141.9724	1871.0000	397.4592	3183.0020	1490.2561
142.1248	1848.0000	397.4592	3181.6140	1491.6781
142.2772	1865.0000	397.7640	3180.2251	1491.3225
142.4296	1868.0000	398.3736	3178.8521	1512.6526
142.5820	1849.0000	398.6784	3177.4800	1494.1665
142.7344	1872.0000	398.3736	3176.1011	1499.4990
142.8868	1890.0000	399.2880	3174.7380	1512.6526
143.0392	1900.0000	398.6784	3173.3479	1530.4276
143.1916	1887.0000	400.5072	3171.9590	1501.9875
143.3440	1892.0000	400.8120	3170.6040	1511.5861
143.4964	1892.0000	397.1544	3169.2319	1513.0081
143.6488	1892.0000	395.6304	3167.8601	1526.1615
143.8012	1897.0000	396.2400	3166.4880	1539.6705
143.9536	1910.0000	396.8496	3165.1001	1548.5581
144.1060	1946.0000	396.8496	3163.7109	1559.9341
144.2584	1947.0000	397.7640	3162.3391	1572.7321
144.4108	1943.0000	397.7640	3160.9319	1557.8010
144.5632	1857.0000	398.9832	3159.5601	1504.4761
144.7156	1844.0000	399.5928	3158.1880	1493.1001
144.8680	1844.0000	399.2880	3156.8140	1495.2330
145.0204	1845.0000	398.6784	3155.4260	1501.2766
145.1728	1920.0000	397.1544	3154.0701	1554.9570
145.3252	1835.0000	397.4592	3152.6819	1492.3890
145.4776	1829.0000	397.1544	3151.3181	1487.4121
145.6300	1874.0000	396.8496	3149.9380	1502.6986
145.7824	1873.0000	397.1544	3148.5481	1511.9415
145.9348	1917.0000	397.1544	3147.1609	1540.3816
146.0872	1938.0000	397.7640	3145.7900	1532.5605
146.2396	1895.0000	398.6784	3144.4021	1510.8750
