HOLE:	U1351B
EXPEDITION:	317
TOP:	82.0792
BOTTOM:	966.9136
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
165.7468	1.3004	1.1537	0.6173
165.8992	1.3034	1.1560	0.7746
166.0516	1.3052	1.1549	0.6655
166.2040	1.3043	1.1505	0.8033
166.3564	1.2971	1.1443	0.7021
166.5088	1.2853	1.1371	0.7918
166.6612	1.2711	1.1284	0.6595
166.8136	1.2590	1.1182	0.7518
166.9660	1.2488	1.1071	0.6603
167.1184	1.2399	1.0967	0.7545
167.2708	1.2360	1.0884	0.6854
167.4232	1.2366	1.0839	0.6794
167.5756	1.2396	1.0838	0.7869
167.7280	1.2423	1.0874	0.7579
167.8804	1.2448	1.0929	0.7704
168.0328	1.2477	1.0982	0.7381
168.1852	1.2496	1.1006	0.6988
168.3376	1.2511	1.0991	0.8151
168.4900	1.2509	1.0937	0.6284
168.6424	1.2484	1.0855	0.8297
168.7948	1.2441	1.0759	0.6732
168.9472	1.2389	1.0672	0.7479
169.0996	1.2378	1.0616	0.6727
169.2520	1.2476	1.0606	0.6319
169.4044	1.2694	1.0647	0.6378
169.5568	1.3110	1.0748	0.6629
169.7092	1.3700	1.0936	0.6970
169.8616	1.4507	1.1268	0.6723
170.0140	1.5612	1.1822	0.7274
170.1664	1.6677	1.2712	0.8135
170.3188	1.7730	1.4096	0.9310
170.4712	1.8973	1.6086	0.9665
170.6236	1.9935	1.8487	1.0845
170.7760	2.0457	2.0516	1.3503
170.9284	2.0782	2.1078	1.3434
171.0808	2.0892	1.9962	1.0498
171.2332	2.0707	1.8109	1.0221
171.3856	2.0286	1.6464	1.0040
171.5380	1.9912	1.5432	0.9367
171.6904	1.9732	1.5082	0.9016
171.8428	1.9476	1.5374	0.8297
171.9952	1.9071	1.6128	0.9328
172.1476	1.8750	1.6973	1.0336
172.3000	1.8497	1.7483	1.1486
172.4524	1.8314	1.7496	1.1019
172.6048	1.8731	1.7238	1.0739
172.7572	1.9697	1.7090	1.0353
172.9096	2.0797	1.7346	1.0159
173.0620	2.1980	1.8171	1.0361
173.2144	2.2853	1.9611	1.0400
173.3668	2.3862	2.1501	1.1790
173.5192	2.5205	2.3350	1.3752
173.6716	2.7272	2.4548	1.4295
173.8240	2.8256	2.4989	1.6565
173.9764	2.8812	2.5202	1.5967
174.1288	2.8875	2.5708	1.6489
174.2812	2.8600	2.6472	1.7086
174.4336	2.8222	2.6927	1.6745
174.5860	2.7964	2.6547	1.4752
174.7384	2.7681	2.5476	1.4401
174.8908	2.7266	2.4284	1.3394
175.0432	2.6612	2.3304	1.4542
175.1956	2.5896	2.2503	1.3477
175.3480	2.5274	2.1776	1.3471
175.5004	2.4898	2.1136	1.3250
175.6528	2.4464	2.0675	1.2547
175.8052	2.4145	2.0476	1.2162
175.9576	2.3955	2.0555	1.2894
176.1100	2.3847	2.0810	1.2894
176.2624	2.3804	2.1066	1.2791
176.4148	2.3779	2.1204	1.3625
176.5672	2.3790	2.1245	1.4158
176.7196	2.4061	2.1321	1.3873
176.8720	2.4707	2.1583	1.3683
177.0244	2.5629	2.2099	1.3884
177.1768	2.6653	2.2799	1.4333
177.3292	2.7575	2.3525	1.3981
177.4816	2.8577	2.4163	1.4954
177.6340	2.9365	2.4712	1.5336
177.7864	2.9914	2.5261	1.7142
177.9388	2.9865	2.5899	1.8983
178.0912	2.9711	2.6620	1.7243
178.2436	2.9550	2.7239	1.6644
178.3960	2.9502	2.7456	1.5713
178.5484	2.9449	2.7095	1.5648
178.7008	2.9225	2.6282	1.4828
178.8532	2.8152	2.5253	1.5086
179.0056	2.7590	2.4045	1.4926
179.1580	2.6919	2.2477	1.2769
179.3104	2.6023	2.0463	1.3954
179.4628	2.4902	1.8269	0.9592
179.6152	2.3681	1.6329	0.8902
179.7676	2.2314	1.4921	0.8287
179.9200	2.0765	1.4079	0.7709
180.0724	1.9287	1.3682	0.7977
180.2248	1.7907	1.3544	0.7683
180.3772	1.6825	1.3485	0.7781
180.5296	1.5926	1.3380	0.7373
180.6820	1.5190	1.3193	0.7476
180.8344	1.4748	1.2957	0.7541
180.9868	1.4629	1.2734	0.8524
181.1392	1.4923	1.2580	0.8702
181.2916	1.5691	1.2543	0.8367
181.4440	1.6664	1.2690	0.8037
181.5964	1.7397	1.3117	0.7864
181.7488	1.7747	1.3948	0.8005
181.9012	1.7911	1.5236	0.9601
182.0536	1.7918	1.6747	1.4690
182.2060	1.7747	1.7754	1.4937
182.3584	1.7538	1.7469	0.9796
182.5108	1.7274	1.6005	0.8146
182.6632	1.6957	1.4254	0.7623
182.8156	1.6556	1.2900	0.7319
182.9680	1.6001	1.2142	0.7147
183.1204	1.5469	1.1929	0.7762
183.2728	1.5007	1.2139	0.7758
183.4252	1.4710	1.2614	0.7474
183.5776	1.4787	1.3171	0.7554
183.7300	1.5187	1.3648	0.7895
183.8824	1.5537	1.3986	0.7650
184.0348	1.5727	1.4236	0.9360
184.1872	1.5728	1.4473	0.8007
184.3396	1.5439	1.4678	0.9029
