HOLE:	U1351B
EXPEDITION:	317
TOP:	70.8680
BOTTOM:	485.7008
DEPTH_WMSF	C1	C2
m	in	in
209.2472	12.6728	15.2519
209.3996	12.5294	15.2519
209.5520	12.4860	15.0945
209.7044	12.4545	14.7942
209.8568	12.4456	14.7469
210.0092	12.4495	14.7523
210.1616	12.5698	14.9380
210.3140	12.7267	15.0398
210.4664	12.6783	14.9884
210.6188	12.7679	15.1121
210.7712	12.9017	15.0918
210.9236	12.8976	15.0241
211.0760	12.9083	15.0441
211.2284	12.9046	15.0752
211.3808	12.9516	15.1374
211.5332	12.9519	15.1329
211.6856	12.9996	15.1254
211.8380	13.3783	15.0958
211.9904	13.7790	15.1471
212.1428	14.4860	15.2675
212.2952	14.5124	15.2692
212.4476	14.5101	15.2692
212.6000	14.5068	15.2691
212.7524	14.5403	15.2691
212.9048	14.7367	15.2753
213.0572	14.9714	15.2775
213.2096	15.3674	15.2918
213.3620	15.4025	15.3980
213.5144	15.4852	15.3976
213.6668	15.5180	15.3887
213.8192	15.4934	15.3989
213.9716	15.4682	15.3820
214.1240	15.4477	15.3871
214.2764	15.4392	15.3071
214.4288	15.4277	15.2873
214.5812	15.4871	15.2953
214.7336	15.5354	15.2977
214.8860	15.5309	15.2953
215.0384	15.5313	15.2938
215.1908	15.5730	15.2964
215.3432	15.6479	15.3368
215.4956	15.5950	15.3466
215.6480	15.4499	15.2830
215.8004	15.3888	15.2779
215.9528	15.3599	15.2779
216.1052	15.3692	15.2779
216.2576	15.3599	15.2779
216.4100	15.3599	15.2779
216.5624	15.3130	15.2729
216.7148	15.3718	15.2779
216.8672	15.2257	15.2779
217.0196	15.1123	15.2748
217.1720	15.1110	15.2779
217.3244	15.0724	15.2759
217.4768	15.1069	15.2692
217.6292	15.0868	15.2692
217.7816	15.0965	15.2692
217.9340	15.2542	15.2692
218.0864	15.3412	15.2692
218.2388	15.3415	15.2692
218.3912	15.3422	15.2692
218.5436	15.3402	15.2692
218.6960	15.3418	15.2700
218.8484	15.3339	15.2784
219.0008	15.3417	15.2858
219.1532	15.3682	15.2866
219.3056	15.3356	15.2866
219.4580	15.3419	15.2864
219.6104	15.3405	15.2778
219.7628	15.3414	15.2873
219.9152	15.3408	15.2895
220.0676	15.3422	15.2934
220.2200	15.3376	15.2881
220.3724	15.3315	15.2758
220.5248	15.3440	15.2717
220.6772	15.4083	15.3457
220.8296	15.4427	15.3454
220.9820	15.4394	15.3530
221.1344	15.4356	15.3470
221.2868	15.4198	15.3467
221.4392	15.4308	15.2869
221.5916	15.5671	15.2797
221.7440	15.6493	15.3066
221.8964	15.6994	15.3438
222.0488	15.6968	15.3384
222.2012	15.7434	15.3943
222.3536	15.7803	15.4248
222.5060	15.8239	15.4675
222.6584	15.8423	15.4759
222.8108	15.8535	15.5021
222.9632	15.8788	15.5706
223.1156	15.8715	15.5526
223.2680	15.8718	15.5528
223.4204	15.8474	15.5316
223.5728	15.8452	15.5028
223.7252	15.8452	15.5095
223.8776	15.9277	15.5823
224.0300	15.9432	15.5888
224.1824	15.9629	15.6268
224.3348	15.9593	15.6404
224.4872	15.9587	15.6457
224.6396	15.9571	15.6426
224.7920	15.9580	15.6374
224.9444	15.9521	15.6206
225.0968	15.9069	15.5931
225.2492	15.8112	15.4868
225.4016	15.6957	15.3624
225.5540	15.6814	15.3559
225.7064	15.6741	15.3472
225.8588	15.6568	15.3289
226.0112	15.6482	15.3052
226.1636	15.6435	15.2953
226.3160	15.6449	15.3061
226.4684	15.6331	15.2968
226.6208	15.5349	15.2700
226.7732	15.6297	15.2855
226.9256	15.7071	15.3731
227.0780	15.6861	15.3624
227.2304	15.6277	15.2866
227.3828	15.6223	15.2866
227.5352	15.6453	15.3319
227.6876	15.7383	15.4233
227.8400	15.8601	15.5612
227.9924	15.8799	15.5612
228.1448	15.8611	15.5528
228.2972	15.8389	15.5148
228.4496	15.8442	15.5102
228.6020	15.8294	15.5102
228.7544	15.8325	15.5208
228.9068	15.8839	15.5808
229.0592	15.8915	15.5749
229.2116	15.8020	15.4753
229.3640	15.7751	15.4761
229.5164	15.7494	15.4846
229.6688	15.7085	15.4761
229.8212	15.6489	15.4207
229.9736	15.6943	15.4589
230.1260	15.6547	15.4489
230.2784	15.6795	15.4746
230.4308	15.6806	15.4761
230.5832	15.7031	15.4697
230.7356	15.6998	15.4739
230.8880	15.7514	15.4761
231.0404	15.7927	15.4931
231.1928	15.8113	15.5528
231.3452	15.9065	15.5845
231.4976	15.9573	15.5867
231.6500	15.9158	15.5712
231.8024	15.9183	15.5623
231.9548	15.8989	15.5612
232.1072	15.9580	15.6005
232.2596	15.9656	15.6121
232.4120	15.9580	15.6121
232.5644	15.9583	15.6121
232.7168	15.9653	15.5973
232.8692	15.9510	15.5920
233.0216	15.9299	15.5867
233.1740	15.9043	15.5581
233.3264	15.8824	15.5528
233.4788	15.7951	15.5528
233.6312	15.8664	15.5612
233.7836	15.8707	15.5612
233.9360	15.8792	15.5612
234.0884	15.8686	15.5528
234.2408	15.8622	15.5528
234.3932	15.8480	15.5338
234.5456	15.8141	15.5280
234.6980	15.7543	15.4761
234.8504	15.7750	15.4482
235.0028	15.8027	15.4761
235.1552	15.8027	15.4761
235.3076	15.7864	15.4761
235.4600	15.7671	15.4761
235.6124	15.7406	15.4930
235.7648	15.7942	15.5187
235.9172	15.7794	15.4944
236.0696	15.7507	15.5157
236.2220	15.7514	15.5528
236.3744	15.7493	15.5528
236.5268	15.7428	15.5528
236.6792	15.7332	15.5528
236.8316	15.8012	15.5860
236.9840	15.7876	15.5726
237.1364	15.9072	15.5973
237.2888	15.9573	15.6036
237.4412	15.9499	15.6036
237.5936	15.9467	15.6036
237.7460	15.9614	15.6036
237.8984	15.9583	15.6036
238.0508	15.9489	15.6036
238.2032	15.9583	15.5994
238.3556	15.9332	15.5896
238.5080	15.8889	15.5625
238.6604	15.9145	15.5867
238.8128	15.9109	15.5825
238.9652	15.8915	15.5867
239.1176	15.8806	15.5867
239.2700	15.8838	15.5867
239.4224	15.8792	15.5612
239.5748	15.8283	15.5612
239.7272	15.8619	15.5717
239.8796	15.9563	15.6434
240.0320	15.9245	15.6017
240.1844	15.9276	15.6067
240.3368	15.9544	15.6290
240.4892	15.9622	15.6487
240.6416	16.0052	15.7860
240.7940	16.0099	15.7882
240.9464	16.0106	15.7964
241.0988	16.0126	15.7963
241.2512	16.0139	15.7967
241.4036	16.0139	15.7874
241.5560	16.0001	15.7758
241.7084	16.0125	15.7911
241.8608	16.0133	15.7880
242.0132	16.0134	15.7901
242.1656	16.0136	15.7882
242.3180	16.0136	15.7965
242.4704	16.0223	15.8081
242.6228	16.0223	15.8217
242.7752	16.0209	15.8155
242.9276	16.0202	15.8175
243.0800	16.0223	15.8243
243.2324	16.0220	15.8215
243.3848	16.0220	15.8131
243.5372	16.0220	15.8017
243.6896	16.0220	15.8277
243.8420	16.0223	15.8217
243.9944	16.0223	15.8237
244.1468	16.0220	15.8048
244.2992	16.0303	15.8215
244.4516	16.0230	15.8217
244.6040	16.0216	15.8213
244.7564	16.0217	15.8296
244.9088	16.0259	15.8296
245.0612	16.0222	15.8247
245.2136	16.0470	15.9124
245.3660	16.0474	15.9199
245.5184	16.0474	15.8901
245.6708	16.0390	15.8631
245.8232	16.0390	15.8556
245.9756	16.0254	15.8320
246.1280	16.0390	15.8487
246.2804	16.0463	15.9178
246.4328	16.0640	16.0187
246.5852	16.0640	16.0224
246.7376	16.0640	16.0269
246.8900	16.0557	15.9822
247.0424	16.0620	16.0153
247.1948	16.0516	16.0164
247.3472	16.0637	16.0161
247.4996	16.0644	16.0267
247.6520	16.0700	16.0437
247.8044	16.0696	16.0439
247.9568	16.0662	16.0285
248.1092	16.0640	16.0276
248.2616	16.0640	16.0236
248.4140	16.0557	15.9669
248.5664	16.0631	16.0293
248.7188	16.0637	16.0274
248.8712	16.0707	16.0673
249.0236	16.0731	16.0844
249.1760	16.0662	16.0439
249.3284	16.0693	16.0506
249.4808	16.0703	16.0643
249.6332	16.0703	16.0338
249.7856	16.0724	16.0695
249.9380	16.0807	16.0764
250.0904	16.0783	16.0837
250.2428	16.0763	16.0814
250.3952	16.0800	16.1008
250.5476	16.0755	16.0753
250.7000	16.0793	16.0846
250.8524	16.0796	16.0785
251.0048	16.0807	16.0887
251.1572	16.0755	16.0815
251.3096	16.0682	16.0317
251.4620	16.0679	16.0471
251.6144	16.0651	16.0479
251.7668	16.0724	16.0704
251.9192	16.0640	16.0262
252.0716	16.0637	16.0192
252.2240	16.0638	16.0193
252.3764	16.0660	16.0179
252.5288	16.0644	16.0169
252.6812	16.0651	16.0194
252.8336	16.0640	16.0208
252.9860	16.0703	16.0368
253.1384	16.0710	16.0450
253.2908	16.0745	16.0583
253.4432	16.0655	16.0370
253.5956	16.0724	16.0616
253.7480	16.0724	16.0744
253.9004	16.0724	16.0695
254.0528	16.0640	16.0265
254.2052	16.0613	15.9867
254.3576	16.0571	15.9581
254.5100	16.0536	15.9463
254.6624	16.0557	15.9395
254.8148	16.0536	15.9536
254.9672	16.0640	16.0166
255.1196	16.0703	16.0439
255.2720	16.0724	16.0764
255.4244	16.0731	16.0674
255.5768	16.0724	16.0276
255.7292	16.0724	16.0357
255.8816	16.0692	16.0418
256.0340	16.0724	16.0764
256.1864	16.0762	16.0764
256.3388	16.0786	16.0764
256.4912	16.0793	16.0764
256.6436	16.0796	16.0764
256.7960	16.0772	16.0892
256.9484	16.0776	16.0799
257.1008	16.0776	16.0764
257.2532	16.0793	16.0805
257.4056	16.0734	16.0764
257.5580	16.0800	16.0764
257.7104	16.0776	16.0734
257.8628	16.0744	16.0717
258.0152	16.0755	16.0648
258.1676	16.0796	16.0846
258.3200	16.0738	16.0771
258.4724	16.0662	16.0225
258.6248	16.0640	16.0096
258.7772	16.0598	16.0007
258.9296	16.0640	16.0276
259.0820	16.0686	16.0194
259.2344	16.0661	16.0275
259.3868	16.0724	16.0623
259.5392	16.0734	16.0724
259.6916	16.0683	16.0317
259.8440	16.0765	16.0732
259.9964	16.0738	16.0548
260.1488	16.0766	16.0835
260.3012	16.0779	16.0805
260.4536	16.0724	16.0602
260.6060	16.0703	16.0276
260.7584	16.0640	16.0276
260.9108	16.0640	16.0245
261.0632	16.0640	16.0268
261.2156	16.0686	16.0290
261.3680	16.0724	16.0439
261.5204	16.0710	16.0357
261.6728	16.0648	16.0388
261.8252	16.0689	16.0439
261.9776	16.0648	16.0439
262.1300	16.0724	16.0439
262.2824	16.0741	16.0620
262.4348	16.0640	16.0215
262.5872	16.0662	16.0359
262.7396	16.0724	16.0357
262.8920	16.0703	16.0262
263.0444	16.0640	16.0194
263.1968	16.0640	16.0194
263.3492	16.0640	16.0194
263.5016	16.0571	15.9615
263.6540	16.0557	15.9593
263.8064	16.0640	16.0059
263.9588	16.0640	16.0276
264.1112	16.0686	16.0276
264.2636	16.0703	16.0283
264.4160	16.0578	15.9674
264.5684	16.0474	15.8860
264.7208	16.0390	15.8383
264.8732	16.0390	15.8590
265.0256	16.0501	15.9405
265.1780	16.0640	16.0364
265.3304	16.0744	16.0764
265.4828	16.0786	16.0562
265.6352	16.0724	16.0562
265.7876	16.0655	16.0201
265.9400	16.0640	16.0194
266.0924	16.0648	16.0315
266.2448	16.0748	16.0681
266.3972	16.0796	16.0764
266.5496	16.0735	16.0518
266.7020	16.0794	16.0763
266.8544	16.0772	16.0704
267.0068	16.0786	16.0743
267.1592	16.0776	16.0764
267.3116	16.0759	16.0771
267.4640	16.0745	16.0603
267.6164	16.0724	16.0520
267.7688	16.0724	16.0480
267.9212	16.0724	16.0459
268.0736	16.0640	16.0194
268.2260	16.0689	16.0465
268.3784	16.0717	16.0506
268.5308	16.0713	16.0591
268.6832	16.0807	16.0764
268.8356	16.0769	16.0764
268.9880	16.0724	16.0683
269.1404	16.0724	16.0786
269.2928	16.0789	16.0972
269.4452	16.0806	16.0887
269.5976	16.0793	16.1043
269.7500	16.0807	16.1089
269.9024	16.0807	16.1155
270.0548	16.0807	16.1005
270.2072	16.0795	16.1035
270.3596	16.0807	16.1051
270.5120	16.0807	16.1011
270.6644	16.0807	16.0797
270.8168	16.0792	16.1036
270.9692	16.0807	16.1084
271.1216	16.0807	16.1089
271.2740	16.0807	16.1114
271.4264	16.0807	16.1042
271.5788	16.0807	16.1072
271.7312	16.0773	16.0743
271.8836	16.0766	16.0874
272.0360	16.0784	16.0860
272.1884	16.0807	16.1089
272.3408	16.0807	16.1167
272.4932	16.0807	16.1036
272.6456	16.0805	16.1142
272.7980	16.0805	16.1049
272.9504	16.0790	16.0906
273.1028	16.0795	16.0967
273.2552	16.0807	16.1069
273.4076	16.0793	16.0943
273.5600	16.0807	16.1089
273.7124	16.0807	16.1089
273.8648	16.0807	16.0835
274.0172	16.0802	16.0776
274.1696	16.0807	16.1089
274.3220	16.0807	16.1062
274.4744	16.0807	16.1008
274.6268	16.0807	16.1277
274.7792	16.0807	16.1089
274.9316	16.0807	16.1128
275.0840	16.0824	16.1110
275.2364	16.0807	16.1246
275.3888	16.0807	16.1332
275.5412	16.0809	16.1332
275.6936	16.0807	16.1225
275.8460	16.0807	16.1288
275.9984	16.0824	16.1332
276.1508	16.0833	16.1332
276.3032	16.0847	16.1322
276.4556	16.0858	16.1255
276.6080	16.0843	16.1278
276.7604	16.0807	16.1251
276.9128	16.0807	16.1089
277.0652	16.0807	16.1089
277.2176	16.0807	16.1175
277.3700	16.0807	16.1332
277.5224	16.0807	16.1131
277.6748	16.0807	16.1332
277.8272	16.0807	16.1332
277.9796	16.0807	16.1316
278.1320	16.0807	16.1122
278.2844	16.0807	16.1138
278.4368	16.0807	16.1170
278.5892	16.0807	16.1238
278.7416	16.0807	16.1008
278.8940	16.0807	16.1044
279.0464	16.0807	16.1089
279.1988	16.0807	16.1136
279.3512	16.0807	16.1332
279.5036	16.0830	16.1316
279.6560	16.0807	16.1242
279.8084	16.0802	16.1287
279.9608	16.0807	16.1153
280.1132	16.0807	16.1111
280.2656	16.0807	16.1071
280.4180	16.0807	16.1269
280.5704	16.0829	16.1332
280.7228	16.0828	16.1332
280.8752	16.0808	16.1332
281.0276	16.0797	16.1181
281.1800	16.0801	16.1320
281.3324	16.0807	16.1170
281.4848	16.0806	16.1331
281.6372	16.0811	16.1115
281.7896	16.0802	16.1168
281.9420	16.0803	16.1235
282.0944	16.0807	16.1211
282.2468	16.0776	16.1078
282.3992	16.0821	16.1226
282.5516	16.0807	16.1044
282.7040	16.0807	16.0870
282.8564	16.0787	16.0817
283.0088	16.0807	16.1014
283.1612	16.0807	16.0999
283.3136	16.0807	16.0945
283.4660	16.0807	16.0764
283.6184	16.0760	16.0684
283.7708	16.0724	16.0545
283.9232	16.0762	16.0826
284.0756	16.0807	16.0967
284.2280	16.0807	16.1089
284.3804	16.0779	16.1089
284.5328	16.0802	16.1089
284.6852	16.0807	16.1089
284.8376	16.0807	16.1008
284.9900	16.0807	16.1008
285.1424	16.0807	16.1008
285.2948	16.0807	16.1008
285.4472	16.0807	16.1089
285.5996	16.0807	16.1257
285.7520	16.0807	16.1254
285.9044	16.0881	16.1349
286.0568	16.0807	16.1266
286.2092	16.0807	16.1223
286.3616	16.0807	16.1293
286.5140	16.0807	16.1064
286.6664	16.0807	16.1248
286.8188	16.0807	16.1097
286.9712	16.0807	16.1297
287.1236	16.0807	16.1332
287.2760	16.0859	16.1332
287.4284	16.0807	16.1332
287.5808	16.0745	16.0732
287.7332	16.0804	16.0985
287.8856	16.0801	16.0770
288.0380	16.0798	16.0846
288.1904	16.0807	16.0775
288.3428	16.0783	16.0711
288.4952	16.0724	16.0655
288.6476	16.0803	16.1065
288.8000	16.0807	16.1157
288.9524	16.0807	16.1332
289.1048	16.0804	16.1190
289.2572	16.0865	16.1249
289.4096	16.0872	16.1254
289.5620	16.0811	16.1251
289.7144	16.0818	16.1070
289.8668	16.0807	16.1176
290.0192	16.0817	16.1081
290.1716	16.0806	16.0994
290.3240	16.0807	16.1090
290.4764	16.0807	16.1089
290.6288	16.0807	16.1062
290.7812	16.0807	16.1008
290.9336	16.0807	16.1008
291.0860	16.0807	16.1008
291.2384	16.0807	16.1008
291.3908	16.0807	16.1008
291.5432	16.0804	16.1039
291.6956	16.0767	16.0762
291.8480	16.0807	16.1038
292.0004	16.0807	16.1161
292.1528	16.0852	16.1170
292.3052	16.0807	16.0947
292.4576	16.0778	16.0788
292.6100	16.0807	16.0764
292.7624	16.0807	16.0779
292.9148	16.0807	16.0753
293.0672	16.0680	16.0333
293.2196	16.0716	16.0549
293.3720	16.0791	16.0934
293.5244	16.0807	16.1089
293.6768	16.0807	16.1081
293.8292	16.0807	16.0979
293.9816	16.0807	16.0771
294.1340	16.0807	16.0967
294.2864	16.0807	16.0911
294.4388	16.0807	16.0949
294.5912	16.0807	16.1029
294.7436	16.0807	16.0994
294.8960	16.0807	16.1129
295.0484	16.0807	16.1170
295.2008	16.0807	16.0897
295.3532	16.0807	16.0869
295.5056	16.0807	16.0904
295.6580	16.0771	16.0913
295.8104	16.0802	16.0818
295.9628	16.0807	16.0846
296.1152	16.0782	16.0878
296.2676	16.0791	16.0746
296.4200	16.0807	16.0846
296.5724	16.0781	16.0810
296.7248	16.0800	16.0802
296.8772	16.0779	16.0764
297.0296	16.0807	16.0764
297.1820	16.0795	16.0764
297.3344	16.0807	16.0764
297.4868	16.0794	16.0764
297.6392	16.0750	16.0550
297.7916	16.0724	16.0602
297.9440	16.0734	16.0520
298.0964	16.0724	16.0444
298.2488	16.0755	16.0663
298.4012	16.0783	16.0675
298.5536	16.0724	16.0602
298.7060	16.0721	16.0600
298.8584	16.0702	16.0311
299.0108	16.0734	16.0530
299.1632	16.0726	16.0468
299.3156	16.0739	16.0494
299.4680	16.0734	16.0527
299.6204	16.0796	16.0630
299.7728	16.0724	16.0547
299.9252	16.0770	16.0764
300.0776	16.0724	16.0479
300.2300	16.0758	16.0467
300.3824	16.0645	16.0196
300.5348	16.0628	16.0152
300.6872	16.0724	16.0196
300.8396	16.0697	16.0265
300.9920	16.0640	16.0113
301.1444	16.0640	16.0151
301.2968	16.0539	15.9366
301.4492	16.0503	15.9321
301.6016	16.0588	15.9606
301.7540	16.0633	15.9785
301.9064	16.0640	15.9825
302.0588	16.0564	15.9642
302.2112	16.0474	15.9114
302.3636	16.0390	15.8515
302.5160	16.0351	15.8464
302.6684	16.0390	15.8395
302.8208	16.0390	15.8383
302.9732	16.0367	15.8383
303.1256	16.0474	15.9293
303.2780	16.0651	16.0231
303.4304	16.0710	16.0453
303.5828	16.0671	16.0222
303.7352	16.0724	16.0448
303.8876	16.0724	16.0488
304.0400	16.0724	16.0393
304.1924	16.0665	16.0218
304.3448	16.0640	16.0145
304.4972	16.0597	15.9657
304.6496	16.0552	15.9516
304.8020	16.0640	15.9957
304.9544	16.0627	15.9828
305.1068	16.0653	16.0243
305.2592	16.0720	16.0439
305.4116	16.0724	16.0439
305.5640	16.0724	16.0326
305.7164	16.0704	16.0190
305.8688	16.0595	15.9531
306.0212	16.0544	15.9516
306.1736	16.0640	15.9984
306.3260	16.0557	15.9582
306.4784	16.0602	15.9856
306.6308	16.0724	16.0478
306.7832	16.0649	16.0068
306.9356	16.0557	15.9376
307.0880	16.0504	15.9416
307.2404	16.0638	15.9911
307.3928	16.0640	16.0050
307.5452	16.0574	15.9606
307.6976	16.0697	16.0186
307.8500	16.0703	16.0250
308.0024	16.0724	16.0276
308.1548	16.0689	16.0300
308.3072	16.0655	16.0211
308.4596	16.0714	16.0334
308.6120	16.0651	16.0209
308.7644	16.0640	16.0113
308.9168	16.0723	16.0356
309.0692	16.0723	16.0357
309.2216	16.0666	16.0245
309.3740	16.0641	16.0127
309.5264	16.0704	16.0355
309.6788	16.0724	16.0412
309.8312	16.0651	16.0265
309.9836	16.0641	16.0135
310.1360	16.0724	16.0520
310.2884	16.0724	16.0433
310.4408	16.0693	16.0125
310.5932	16.0647	16.0182
310.7456	16.0724	16.0281
310.8980	16.0705	16.0207
311.0504	16.0718	16.0264
311.2028	16.0724	16.0357
311.3552	16.0724	16.0313
311.5076	16.0724	16.0207
311.6600	16.0687	16.0199
311.8124	16.0554	15.9368
311.9648	16.0061	15.7185
312.1172	15.8626	15.5782
312.2696	15.8018	15.6149
312.4220	16.0146	15.8319
312.5744	16.0512	15.9371
312.7268	16.0625	16.0018
312.8792	16.0640	16.0112
313.0316	16.0632	16.0049
313.1840	16.0601	15.9798
313.3364	16.0631	15.9657
313.4888	16.0557	15.9539
313.6412	16.0554	15.9537
313.7936	16.0557	15.9538
313.9460	16.0557	15.9414
314.0984	16.0367	15.8537
314.2508	16.0139	15.7884
314.4032	16.0138	15.7649
314.5556	16.0008	15.7172
314.7080	16.0095	15.7397
314.8604	16.0139	15.7964
315.0128	16.0399	15.8930
315.1652	16.0600	15.9858
315.3176	16.0684	16.0237
315.4700	16.0720	16.0401
315.6224	16.0802	16.0764
315.7748	16.0724	16.0708
315.9272	16.0725	16.0541
316.0796	16.0724	16.0471
316.2320	16.0724	16.0549
316.3844	16.0695	16.0531
316.5368	16.0724	16.0480
316.6892	16.0793	16.0921
316.8416	16.0807	16.1008
316.9940	16.0807	16.1026
317.1464	16.0807	16.0833
317.2988	16.0744	16.0764
317.4512	16.0766	16.0764
317.6036	16.0766	16.0795
317.7560	16.0807	16.0912
317.9084	16.0807	16.1078
318.0608	16.0807	16.1170
318.2132	16.0807	16.0980
318.3656	16.0807	16.0783
318.5180	16.0807	16.0905
318.6704	16.0798	16.0870
318.8228	16.0804	16.1084
318.9752	16.0798	16.0992
319.1276	16.0807	16.1078
319.2800	16.0807	16.1089
319.4324	16.0807	16.1089
319.5848	16.0802	16.1021
319.7372	16.0807	16.0991
319.8896	16.0782	16.0934
320.0420	16.0807	16.1179
320.1944	16.0807	16.1332
320.3468	16.0807	16.1325
320.4992	16.0807	16.1147
320.6516	16.0807	16.1238
320.8040	16.0807	16.1199
320.9564	16.0807	16.1080
321.1088	16.0807	16.1255
321.2612	16.0807	16.1260
321.4136	16.0807	16.1240
321.5660	16.0807	16.1298
321.7184	16.0839	16.1332
321.8708	16.0890	16.1332
322.0232	16.0828	16.1285
322.1756	16.0831	16.1286
322.3280	16.0807	16.1134
322.4804	16.0807	16.1119
322.6328	16.0807	16.1089
322.7852	16.0807	16.1022
322.9376	16.0807	16.0764
323.0900	16.0807	16.0795
323.2424	16.0807	16.0820
323.3948	16.0807	16.0764
323.5472	16.0807	16.0764
323.6996	16.0802	16.0934
323.8520	16.0807	16.1087
324.0044	16.0807	16.1089
324.1568	16.0807	16.1089
324.3092	16.0807	16.1170
324.4616	16.0807	16.1170
324.6140	16.0807	16.1170
324.7664	16.0807	16.1249
324.9188	16.0807	16.1251
325.0712	16.0807	16.1289
325.2236	16.0807	16.1118
325.3760	16.0807	16.1028
325.5284	16.0807	16.1008
325.6808	16.0807	16.1008
325.8332	16.0800	16.0852
325.9856	16.0807	16.0927
326.1380	16.0807	16.0927
326.2904	16.0807	16.1008
326.4428	16.0807	16.1008
326.5952	16.0807	16.1008
326.7476	16.0807	16.0959
326.9000	16.0807	16.1008
327.0524	16.0807	16.1209
327.2048	16.0804	16.1066
327.3572	16.0806	16.0867
327.5096	16.0807	16.1068
327.6620	16.0807	16.1089
327.8144	16.0807	16.1008
327.9668	16.0807	16.1008
328.1192	16.0807	16.1008
328.2716	16.0793	16.0945
328.4240	16.0807	16.1251
328.5764	16.0807	16.1170
328.7288	16.0807	16.1190
328.8812	16.0807	16.1210
329.0336	16.0807	16.1149
329.1860	16.0804	16.1249
329.3384	16.0807	16.1325
329.4908	16.0807	16.1170
329.6432	16.0807	16.1251
329.7956	16.0807	16.1171
329.9480	16.0807	16.1332
330.1004	16.0807	16.1251
330.2528	16.0807	16.1258
330.4052	16.0807	16.1220
330.5576	16.0804	16.1303
330.7100	16.0805	16.1270
330.8624	16.0807	16.1325
331.0148	16.0807	16.1251
331.1672	16.0807	16.1251
331.3196	16.0811	16.1249
331.4720	16.0806	16.1250
331.6244	16.0807	16.1292
331.7768	16.0807	16.1332
331.9292	16.0806	16.1331
332.0816	16.0804	16.1330
332.2340	16.0807	16.1271
332.3864	16.0807	16.1332
332.5388	16.0807	16.1252
332.6912	16.0807	16.1089
332.8436	16.0807	16.1281
332.9960	16.0807	16.1251
333.1484	16.0807	16.1258
333.3008	16.0807	16.1251
333.4532	16.0807	16.1270
333.6056	16.0807	16.1312
333.7580	16.0807	16.1258
333.9104	16.0807	16.1251
334.0628	16.0807	16.1251
334.2152	16.0807	16.1008
334.3676	16.0807	16.1170
334.5200	16.0807	16.1170
334.6724	16.0807	16.1170
334.8248	16.0807	16.1170
334.9772	16.0807	16.1243
335.1296	16.0807	16.1288
335.2820	16.0807	16.1251
335.4344	16.0807	16.1251
335.5868	16.0807	16.1251
335.7392	16.0807	16.1251
335.8916	16.0807	16.1251
336.0440	16.0807	16.1251
336.1964	16.0807	16.1251
336.3488	16.0807	16.1285
336.5012	16.0807	16.1244
336.6536	16.0807	16.1251
336.8060	16.0807	16.1251
336.9584	16.0807	16.1190
337.1108	16.0807	16.1251
337.2632	16.0807	16.1332
337.4156	16.0807	16.1251
337.5680	16.0807	16.1301
337.7204	16.0807	16.1278
337.8728	16.0852	16.1332
338.0252	16.0835	16.1311
338.1776	16.0804	16.1330
338.3300	16.0818	16.1272
338.4824	16.0807	16.1332
338.6348	16.0807	16.1332
338.7872	16.0814	16.1332
338.9396	16.0807	16.1332
339.0920	16.0807	16.1325
339.2444	16.0838	16.1251
339.3968	16.0807	16.1251
339.5492	16.0807	16.1251
339.7016	16.0807	16.1251
339.8540	16.0807	16.1251
340.0064	16.0807	16.1251
340.1588	16.0807	16.1251
340.3112	16.0824	16.1188
340.4636	16.0827	16.1318
340.6160	16.0845	16.1332
340.7684	16.0835	16.1332
340.9208	16.0890	16.1332
341.0732	16.0890	16.1332
341.2256	16.0828	16.1332
341.3780	16.0828	16.1312
341.5304	16.0807	16.1332
341.6828	16.0828	16.1332
341.8352	16.0828	16.1332
341.9876	16.0807	16.1332
342.1400	16.0807	16.1332
342.2924	16.0807	16.1244
342.4448	16.0807	16.1251
342.5972	16.0807	16.1237
342.7496	16.0807	16.1251
342.9020	16.0807	16.1170
343.0544	16.0828	16.1251
343.2068	16.0814	16.1332
343.3592	16.0821	16.1265
343.5116	16.0807	16.1251
343.6640	16.0816	16.1251
343.8164	16.0887	16.1251
343.9688	16.0819	16.1251
344.1212	16.0807	16.1251
344.2736	16.0806	16.1250
344.4260	16.0804	16.1208
344.5784	16.0807	16.1251
344.7308	16.0807	16.1321
344.8832	16.0807	16.1251
345.0356	16.0828	16.1251
345.1880	16.0807	16.1251
345.3404	16.0807	16.1251
345.4928	16.0819	16.1293
345.6452	16.0826	16.1296
345.7976	16.0807	16.1218
345.9500	16.0807	16.1245
346.1024	16.0807	16.1251
346.2548	16.0807	16.1251
346.4072	16.0807	16.1223
346.5596	16.0807	16.1251
346.7120	16.0864	16.1251
346.8644	16.0808	16.1251
347.0168	16.0807	16.1251
347.1692	16.0820	16.1251
347.3216	16.0821	16.1251
347.4740	16.0826	16.1270
347.6264	16.0831	16.1268
347.7788	16.0822	16.1241
347.9312	16.0807	16.1251
348.0836	16.0837	16.1267
348.2360	16.0807	16.1251
348.3884	16.0807	16.1251
348.5408	16.0807	16.1251
348.6932	16.0809	16.1251
348.8456	16.0807	16.1251
348.9980	16.0807	16.1189
349.1504	16.0807	16.1251
349.3028	16.0807	16.1251
349.4552	16.0807	16.1251
349.6076	16.0807	16.1249
349.7600	16.0807	16.1221
349.9124	16.0807	16.1251
350.0648	16.0807	16.1241
350.2172	16.0807	16.1240
350.3696	16.0838	16.1275
350.5220	16.0821	16.1251
