Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
342,U1410,A,5,H,2,38,38.88,66.6
342,U1410,A,5,H,3,38,40.38,
342,U1410,A,5,H,3,38,40.38,65.3
342,U1410,A,5,H,4,38,41.88,
342,U1410,A,5,H,4,38,41.88,67.1
342,U1410,A,5,H,5,38,43.38,68.5
342,U1410,A,5,H,5,38,43.38,
342,U1410,A,5,H,6,25,44.75,65.7
342,U1410,A,5,H,6,25,44.75,
342,U1410,A,5,H,7,13,45.74,67.3
342,U1410,A,5,H,7,13,45.74,
342,U1410,A,6,H,1,38,46.88,
342,U1410,A,6,H,1,38,46.88,70.2
342,U1410,A,6,H,2,38,48.38,76
342,U1410,A,6,H,2,38,48.38,
342,U1410,A,6,H,3,38,49.88,70.1
342,U1410,A,6,H,3,38,49.88,
342,U1410,A,6,H,4,38,51.38,
342,U1410,A,6,H,4,38,51.38,71.6
342,U1410,A,6,H,5,38,52.88,
342,U1410,A,6,H,5,38,52.88,65.6
342,U1410,A,6,H,6,38,54.38,65.9
342,U1410,A,6,H,6,38,54.38,
342,U1410,A,6,H,7,16,55.57,
342,U1410,A,6,H,7,16,55.57,66.6
342,U1410,A,7,H,1,38,56.38,67.1
342,U1410,A,7,H,1,38,56.38,
342,U1410,A,7,H,2,38,57.9,
342,U1410,A,7,H,2,38,57.9,60.5
342,U1410,A,7,H,3,15,59.2,
342,U1410,A,7,H,3,15,59.2,62.8
342,U1410,A,7,H,4,30,59.97,
342,U1410,A,7,H,4,30,59.97,61.7
342,U1410,A,7,H,5,30,61.19,
342,U1410,A,7,H,5,30,61.19,60.1
342,U1410,A,7,H,6,30,62.33,60.4
342,U1410,A,7,H,6,30,62.33,
342,U1410,A,7,H,7,38,63.93,60.7
342,U1410,A,7,H,7,38,63.93,
342,U1410,A,8,H,1,38,65.88,
342,U1410,A,8,H,1,38,65.88,63.6
342,U1410,A,8,H,2,38,67.38,63.7
342,U1410,A,8,H,2,38,67.38,
342,U1410,A,8,H,3,38,68.88,
342,U1410,A,8,H,3,38,68.88,63.2
342,U1410,A,8,H,4,38,70.38,
342,U1410,A,8,H,4,38,70.38,62.6
342,U1410,A,8,H,5,38,71.88,
342,U1410,A,8,H,5,38,71.88,62.5
342,U1410,A,8,H,6,38,73.38,64.2
342,U1410,A,8,H,6,38,73.38,
342,U1410,A,8,H,7,8,74.58,64.1
342,U1410,A,8,H,7,8,74.58,
342,U1410,A,9,H,1,24,75.24,
342,U1410,A,9,H,1,24,75.24,63.9
342,U1410,A,9,H,2,38,76.88,
342,U1410,A,9,H,2,38,76.88,63.4
342,U1410,A,9,H,3,13,78.13,62.9
342,U1410,A,9,H,3,13,78.13,
342,U1410,A,9,H,4,38,79.03,63.8
342,U1410,A,9,H,4,38,79.03,
342,U1410,A,9,H,5,38,80.53,66.6
342,U1410,A,9,H,5,38,80.53,
342,U1410,A,9,H,6,38,82.03,
342,U1410,A,9,H,6,38,82.03,64.7
342,U1410,A,9,H,7,20,83.35,63.2
342,U1410,A,9,H,7,20,83.35,
342,U1410,A,10,H,1,10,84.6,61.7
342,U1410,A,10,H,1,10,84.6,
342,U1410,A,10,H,2,20,85.2,61
342,U1410,A,10,H,2,20,85.2,
342,U1410,A,10,H,3,30,85.98,
342,U1410,A,10,H,3,30,85.98,59
342,U1410,A,10,H,4,38,87.53,61
342,U1410,A,10,H,4,38,87.53,
342,U1410,A,10,H,5,38,88.63,
342,U1410,A,10,H,5,38,88.63,63.6
342,U1410,A,10,H,6,38,90.03,
342,U1410,A,10,H,6,38,90.03,61.5
342,U1410,A,10,H,7,38,91.44,
342,U1410,A,10,H,7,38,91.44,61.5
342,U1410,A,11,H,1,38,94.38,
342,U1410,A,11,H,1,38,94.38,62.4
342,U1410,A,11,H,2,38,95.88,61.2
342,U1410,A,11,H,2,38,95.88,
342,U1410,A,11,H,3,38,97.38,
342,U1410,A,11,H,3,38,97.38,60.3
342,U1410,A,11,H,4,38,98.88,65.7
342,U1410,A,11,H,4,38,98.88,
342,U1410,A,11,H,5,38,100.38,61
342,U1410,A,11,H,5,38,100.38,
342,U1410,A,11,H,6,23,101.73,61.2
342,U1410,A,11,H,6,23,101.73,
342,U1410,A,11,H,7,10,102.71,
342,U1410,A,11,H,7,10,102.71,61
342,U1410,A,12,H,1,38,103.88,
342,U1410,A,12,H,1,38,103.88,62.6
342,U1410,A,12,H,2,38,105.38,62.4
342,U1410,A,12,H,2,38,105.38,
342,U1410,A,12,H,3,38,106.88,
342,U1410,A,12,H,3,38,106.88,64.4
342,U1410,A,12,H,4,38,108.38,
342,U1410,A,12,H,4,38,108.38,61.6
342,U1410,A,12,H,5,38,109.88,
342,U1410,A,12,H,5,38,109.88,62.1
342,U1410,A,12,H,6,38,111.38,
342,U1410,A,12,H,6,38,111.38,63.2
342,U1410,A,12,H,7,17,112.67,61
342,U1410,A,12,H,7,17,112.67,
342,U1410,A,13,H,1,24,113.24,
342,U1410,A,13,H,1,24,113.24,63
342,U1410,A,13,H,2,38,113.85,61.3
342,U1410,A,13,H,2,38,113.85,
342,U1410,A,13,H,3,38,115.35,
342,U1410,A,13,H,3,38,115.35,59.5
342,U1410,A,13,H,4,38,116.85,61.4
342,U1410,A,13,H,4,38,116.85,
342,U1410,A,13,H,5,38,118.35,59.8
342,U1410,A,13,H,5,38,118.35,
342,U1410,A,13,H,6,38,119.85,59.6
342,U1410,A,13,H,6,38,119.85,
342,U1410,A,13,H,7,38,121.35,
342,U1410,A,13,H,7,38,121.35,59.7
342,U1410,A,14,H,1,38,122.88,64.1
342,U1410,A,14,H,1,38,122.88,
342,U1410,A,14,H,2,38,124.38,62.3
342,U1410,A,14,H,2,38,124.38,
342,U1410,A,14,H,3,38,125.88,
342,U1410,A,14,H,3,38,125.88,62.8
342,U1410,A,14,H,4,38,127.38,
342,U1410,A,14,H,4,38,127.38,61.3
342,U1410,A,14,H,5,38,128.88,
342,U1410,A,14,H,5,38,128.88,61.1
342,U1410,A,14,H,6,38,130.38,
342,U1410,A,14,H,6,38,130.38,62.1
342,U1410,A,14,H,7,16,131.38,
342,U1410,A,14,H,7,16,131.38,61.2
342,U1410,A,15,H,1,139,133.39,
342,U1410,A,15,H,1,139,133.39,63.8
342,U1410,A,15,H,2,38,133.86,62.2
342,U1410,A,15,H,2,38,133.86,
342,U1410,A,15,H,3,38,135.36,61.3
342,U1410,A,15,H,3,38,135.36,
342,U1410,A,15,H,4,38,136.86,
342,U1410,A,15,H,4,38,136.86,61.3
342,U1410,A,15,H,5,38,138.36,
342,U1410,A,15,H,5,38,138.36,61
342,U1410,A,15,H,6,20,139.68,61.3
342,U1410,A,15,H,6,20,139.68,
342,U1410,A,15,H,7,15,140.64,
342,U1410,A,15,H,7,15,140.64,63.2
342,U1410,A,16,H,1,38,141.88,
342,U1410,A,16,H,1,38,141.88,62.3
342,U1410,A,16,H,2,38,143.38,
342,U1410,A,16,H,2,38,143.38,59.3
342,U1410,A,16,H,3,38,144.88,58.4
342,U1410,A,16,H,3,38,144.88,
342,U1410,A,16,H,4,38,146.38,
342,U1410,A,16,H,4,38,146.38,62.6
342,U1410,A,16,H,5,30,147.8,
342,U1410,A,16,H,5,30,147.8,62.2
342,U1410,A,16,H,6,30,149.3,61.5
342,U1410,A,16,H,6,30,149.3,
342,U1410,A,16,H,7,14,150.5,
342,U1410,A,16,H,7,14,150.5,61.7
342,U1410,A,17,X,1,38,151.38,62.8
342,U1410,A,17,X,1,38,151.38,
342,U1410,A,17,X,2,38,152.88,
342,U1410,A,17,X,2,38,152.88,64.3
342,U1410,A,17,X,3,38,154.38,
342,U1410,A,17,X,3,38,154.38,63.8
342,U1410,A,17,X,4,36,155.86,
342,U1410,A,17,X,4,36,155.86,64.1
342,U1410,A,17,X,5,36,157.36,
342,U1410,A,17,X,5,36,157.36,61.5
342,U1410,A,17,X,5,72,157.72,62.1
342,U1410,A,17,X,5,72,157.72,
342,U1410,A,17,X,6,26,158.76,62.8
342,U1410,A,17,X,6,26,158.76,
342,U1410,A,17,X,7,12,160.03,63.1
342,U1410,A,17,X,7,12,160.03,
342,U1410,A,18,X,1,38,160.98,
342,U1410,A,18,X,1,38,160.98,67
342,U1410,A,18,X,2,38,162.48,
342,U1410,A,18,X,2,38,162.48,65.4
342,U1410,A,18,X,3,38,163.98,64.5
342,U1410,A,18,X,3,38,163.98,
342,U1410,A,18,X,4,38,165.48,65.8
342,U1410,A,18,X,4,38,165.48,
342,U1410,A,18,X,5,38,166.98,64.4
342,U1410,A,18,X,5,38,166.98,
342,U1410,A,18,X,6,28,168.38,63.6
342,U1410,A,18,X,6,28,168.38,
342,U1410,A,18,X,7,16,169.58,
342,U1410,A,18,X,7,16,169.58,64.4
342,U1410,A,19,X,1,41,170.61,
342,U1410,A,19,X,1,41,170.61,63.3
342,U1410,A,19,X,2,38,172.08,62.6
342,U1410,A,19,X,2,38,172.08,
342,U1410,A,19,X,3,38,173.58,
342,U1410,A,19,X,3,38,173.58,63.1
342,U1410,A,19,X,4,38,175.08,
342,U1410,A,19,X,4,38,175.08,63
342,U1410,A,19,X,5,38,176.58,
342,U1410,A,19,X,5,38,176.58,63.7
342,U1410,A,19,X,6,38,178.08,
342,U1410,A,19,X,6,38,178.08,62.7
342,U1410,A,19,X,7,13,179.14,62.6
342,U1410,A,19,X,7,13,179.14,
342,U1410,A,20,X,1,38,180.18,
342,U1410,A,20,X,1,38,180.18,57.3
342,U1410,A,20,X,2,40,181.7,56.8
342,U1410,A,20,X,2,40,181.7,
342,U1410,A,20,X,3,38,183.18,
342,U1410,A,20,X,3,38,183.18,54.7
342,U1410,A,20,X,4,38,184.68,
342,U1410,A,20,X,4,38,184.68,57.5
342,U1410,A,20,X,5,38,186.18,56.7
342,U1410,A,20,X,5,38,186.18,
342,U1410,A,20,X,6,33,187.63,
342,U1410,A,20,X,6,33,187.63,55.9
342,U1410,A,20,X,7,15,188.76,57.2
342,U1410,A,20,X,7,15,188.76,
342,U1410,A,21,X,1,21,189.61,55.4
342,U1410,A,21,X,1,21,189.61,
342,U1410,A,21,X,2,38,190.42,55.7
342,U1410,A,21,X,2,38,190.42,
342,U1410,A,21,X,3,38,191.92,56.2
342,U1410,A,21,X,3,38,191.92,
342,U1410,A,21,X,4,42,193.42,56.4
342,U1410,A,21,X,4,42,193.42,
342,U1410,A,21,X,5,41,194.78,56.5
342,U1410,A,21,X,5,41,194.78,
342,U1410,A,21,X,6,45,196.32,54.7
342,U1410,A,21,X,6,45,196.32,
342,U1410,A,21,X,7,41,197.78,
342,U1410,A,21,X,7,41,197.78,55.1
342,U1410,A,22,X,1,35,199.35,55.1
342,U1410,A,22,X,1,35,199.35,
342,U1410,A,22,X,2,38,200.88,
342,U1410,A,22,X,2,38,200.88,54.6
342,U1410,A,22,X,3,38,202.38,55.8
342,U1410,A,22,X,3,38,202.38,
342,U1410,A,22,X,4,35,203.85,
342,U1410,A,22,X,4,35,203.85,52.9
342,U1410,A,22,X,5,37,205.37,
342,U1410,A,22,X,5,37,205.37,54.4
342,U1410,A,22,X,6,38,206.88,53.5
342,U1410,A,22,X,6,38,206.88,
342,U1410,A,22,X,7,11,208.11,50.7
342,U1410,A,22,X,7,11,208.11,
342,U1410,A,23,X,1,83,209.33,51.1
342,U1410,A,23,X,1,83,209.33,
342,U1410,A,23,X,2,47,210.47,
342,U1410,A,23,X,2,47,210.47,49.2
342,U1410,A,23,X,3,35,211.85,54.5
342,U1410,A,23,X,3,35,211.85,
342,U1410,A,23,X,4,43,213.43,
342,U1410,A,23,X,4,43,213.43,50.3
342,U1410,A,23,X,5,38,214.88,
342,U1410,A,23,X,5,38,214.88,53.1
342,U1410,A,23,X,6,41,216.41,
342,U1410,A,23,X,6,41,216.41,57.2
342,U1410,A,23,X,7,29,217.79,53.5
342,U1410,A,23,X,7,29,217.79,
342,U1410,A,24,X,1,42,218.42,
342,U1410,A,24,X,1,42,218.42,55.9
342,U1410,A,24,X,2,43,219.93,
342,U1410,A,24,X,2,43,219.93,57.4
342,U1410,A,24,X,3,43,221.43,
342,U1410,A,24,X,3,43,221.43,55.5
342,U1410,A,24,X,4,29,222.79,
342,U1410,A,24,X,4,29,222.79,56.3
342,U1410,A,24,X,5,37,224.37,52.3
342,U1410,A,24,X,5,37,224.37,
342,U1410,A,24,X,6,44,225.94,
342,U1410,A,24,X,6,44,225.94,43.5
342,U1410,A,25,X,1,28,227.78,
342,U1410,A,25,X,1,28,227.78,55.5
342,U1410,A,25,X,2,25,229.25,
342,U1410,A,25,X,3,33,230.83,
342,U1410,A,25,X,4,34,232.34,
342,U1410,A,25,X,4,34,232.34,59.2
342,U1410,A,26,X,1,22,237.32,
342,U1410,A,26,X,1,22,237.32,53.5
342,U1410,A,26,X,2,41,239.01,
342,U1410,A,26,X,2,41,239.01,50.8
342,U1410,A,26,X,3,25,240.35,57.8
342,U1410,A,26,X,3,25,240.35,
342,U1410,A,26,X,4,25,241.85,
342,U1410,A,26,X,4,25,241.85,54.8
342,U1410,A,26,X,5,17,243.27,57.3
342,U1410,A,26,X,5,17,243.27,
342,U1410,A,26,X,6,41,245.01,
342,U1410,A,26,X,6,41,245.01,47.1
342,U1410,A,27,X,1,44,247.14,50.9
342,U1410,A,27,X,1,44,247.14,
342,U1410,A,27,X,2,54,248.74,
342,U1410,A,27,X,2,54,248.74,47.2
342,U1410,A,27,X,3,47,250.17,
342,U1410,A,27,X,3,47,250.17,49.6
342,U1410,A,27,X,4,94,252.14,42.3
342,U1410,A,27,X,4,94,252.14,
342,U1410,A,27,X,5,74,253.44,
342,U1410,A,27,X,5,74,253.44,48.5
342,U1410,A,27,X,6,33,254.53,50.6
342,U1410,A,27,X,6,33,254.53,
342,U1410,A,28,X,1,29,256.59,
342,U1410,A,28,X,1,29,256.59,51
342,U1410,A,28,X,2,5,257.85,48.6
342,U1410,A,28,X,2,5,257.85,
342,U1411,B,2,H,1,38,1.28,
342,U1411,B,2,H,1,38,1.28,67.1
342,U1411,B,2,H,2,38,2.78,
342,U1411,B,2,H,2,38,2.78,61
342,U1411,B,2,H,3,38,4.28,68.2
342,U1411,B,2,H,3,38,4.28,
342,U1411,B,2,H,4,38,5.78,75.5
342,U1411,B,2,H,4,38,5.78,
342,U1411,B,2,H,5,36,7.26,71.9
342,U1411,B,2,H,5,36,7.26,
342,U1411,B,2,H,6,31,8.71,
342,U1411,B,2,H,6,31,8.71,68.8
342,U1411,B,2,H,7,20,10.1,
342,U1411,B,2,H,7,20,10.1,57.3
342,U1411,B,3,H,1,38,10.78,52.6
342,U1411,B,3,H,1,38,10.78,
342,U1411,B,3,H,2,38,12.28,
342,U1411,B,3,H,2,38,12.28,51.4
342,U1411,B,3,H,3,38,13.78,
342,U1411,B,3,H,3,38,13.78,55.6
342,U1411,B,3,H,4,38,15.28,75.5
342,U1411,B,3,H,4,38,15.28,
342,U1411,B,3,H,5,38,16.78,
342,U1411,B,3,H,5,38,16.78,70.9
342,U1411,B,3,H,6,38,18.28,
342,U1411,B,3,H,6,38,18.28,74.3
342,U1411,B,3,H,7,16,19.56,
342,U1411,B,3,H,7,16,19.56,75.8
342,U1411,B,4,H,1,38,20.28,76.1
342,U1411,B,4,H,1,38,20.28,
342,U1411,B,4,H,2,38,21.78,
342,U1411,B,4,H,2,38,21.78,74.1
342,U1411,B,4,H,3,38,23.28,
342,U1411,B,4,H,3,38,23.28,70.3
342,U1411,B,4,H,4,38,24.78,
342,U1411,B,4,H,4,38,24.78,73.2
342,U1411,B,4,H,5,38,26.28,
342,U1411,B,4,H,5,38,26.28,69.9
342,U1411,B,4,H,6,37,27.77,
342,U1411,B,4,H,6,37,27.77,72.2
342,U1411,B,4,H,7,18,29.08,
342,U1411,B,4,H,7,18,29.08,73.8
342,U1411,B,5,H,1,38,29.78,
342,U1411,B,5,H,1,38,29.78,71.5
342,U1411,B,5,H,2,38,31.28,
342,U1411,B,5,H,2,38,31.28,72.9
342,U1411,B,5,H,3,38,32.78,71.6
342,U1411,B,5,H,3,38,32.78,
342,U1411,B,5,H,4,38,34.28,
342,U1411,B,5,H,4,38,34.28,73.9
342,U1411,B,5,H,5,38,35.78,74
342,U1411,B,5,H,5,38,35.78,
342,U1411,B,5,H,6,38,37.28,
342,U1411,B,5,H,6,38,37.28,72.8
342,U1411,B,5,H,7,14,38.54,
342,U1411,B,5,H,7,14,38.54,70.9
342,U1411,B,6,H,1,38,39.28,
342,U1411,B,6,H,1,38,39.28,73.6
342,U1411,B,6,H,2,38,40.78,
342,U1411,B,6,H,2,38,40.78,69.3
342,U1411,B,6,H,3,38,42.28,
342,U1411,B,6,H,3,38,42.28,72.2
342,U1411,B,6,H,4,38,43.78,
342,U1411,B,6,H,4,38,43.78,68.5
342,U1411,B,6,H,5,38,45.28,
342,U1411,B,6,H,5,38,45.28,71.5
342,U1411,B,6,H,6,38,46.78,
342,U1411,B,6,H,6,38,46.78,67.1
342,U1411,B,6,H,7,14,48.04,72.7
342,U1411,B,6,H,7,14,48.04,
342,U1411,B,7,H,1,38,48.78,
342,U1411,B,7,H,1,38,48.78,71.1
342,U1411,B,7,H,2,38,50.28,
342,U1411,B,7,H,2,38,50.28,68.8
342,U1411,B,7,H,3,38,51.78,
342,U1411,B,7,H,3,38,51.78,68.4
342,U1411,B,7,H,4,38,53.28,
342,U1411,B,7,H,4,38,53.28,73.4
342,U1411,B,7,H,5,38,54.79,65.5
342,U1411,B,7,H,5,38,54.79,
342,U1411,B,7,H,6,38,56.29,63.2
342,U1411,B,7,H,6,38,56.29,
342,U1411,B,7,H,7,14,57.55,58.9
342,U1411,B,7,H,7,14,57.55,
342,U1411,B,8,H,1,38,58.28,67.7
342,U1411,B,8,H,1,38,58.28,
342,U1411,B,8,H,2,38,59.78,
342,U1411,B,8,H,2,38,59.78,55
342,U1411,B,8,H,3,38,61.29,
342,U1411,B,8,H,3,38,61.29,63
342,U1411,B,8,H,4,38,62.82,
342,U1411,B,8,H,4,38,62.82,62.8
342,U1411,B,8,H,5,38,64.33,63.8
342,U1411,B,8,H,5,38,64.33,
342,U1411,B,8,H,6,38,65.84,61.8
342,U1411,B,8,H,6,38,65.84,
342,U1411,B,8,H,7,14,67.1,61.4
342,U1411,B,8,H,7,14,67.1,
342,U1411,B,9,H,1,10,67.5,
342,U1411,B,9,H,1,10,67.5,62.5
342,U1411,B,9,H,2,38,68.02,62.8
342,U1411,B,9,H,2,38,68.02,
342,U1411,B,9,H,3,38,69.52,
342,U1411,B,9,H,3,38,69.52,61
342,U1411,B,9,H,4,38,71.02,63.2
342,U1411,B,9,H,4,38,71.02,
342,U1411,B,9,H,5,38,72.52,60.1
342,U1411,B,9,H,5,38,72.52,
342,U1411,B,9,H,6,38,74.02,60.7
342,U1411,B,9,H,6,38,74.02,
342,U1411,B,9,H,7,20,75.34,61.9
342,U1411,B,9,H,7,20,75.34,
342,U1411,B,9,H,8,10,76.25,
342,U1411,B,9,H,8,10,76.25,62.7
342,U1411,B,10,H,1,38,77.28,63.9
342,U1411,B,10,H,1,38,77.28,
342,U1411,B,10,H,2,38,78.78,
342,U1411,B,10,H,2,38,78.78,62.1
342,U1411,B,10,H,3,38,80.28,
342,U1411,B,10,H,3,38,80.28,61.8
342,U1411,B,10,H,4,38,81.78,59
342,U1411,B,10,H,4,38,81.78,
342,U1411,B,10,H,5,38,83.28,60.5
342,U1411,B,10,H,5,38,83.28,
342,U1411,B,10,H,6,38,84.78,61.1
342,U1411,B,10,H,6,38,84.78,
342,U1411,B,10,H,7,14,86.04,58.3
342,U1411,B,10,H,7,14,86.04,
342,U1411,B,11,H,1,16,86.56,64.4
342,U1411,B,11,H,1,16,86.56,
342,U1411,B,11,H,2,38,88.28,59.3
342,U1411,B,11,H,2,38,88.28,
342,U1411,B,11,H,3,38,89.78,
342,U1411,B,11,H,3,38,89.78,59.5
342,U1411,B,11,H,4,38,91.08,
342,U1411,B,11,H,4,38,91.08,58.2
342,U1411,B,11,H,5,38,92.58,60.1
342,U1411,B,11,H,5,38,92.58,
342,U1411,B,11,H,6,38,94.08,
342,U1411,B,11,H,6,38,94.08,59.4
342,U1411,B,11,H,7,14,95.34,
342,U1411,B,11,H,7,14,95.34,58.4
342,U1411,B,12,H,1,38,96.28,59.1
342,U1411,B,12,H,1,38,96.28,
342,U1411,B,12,H,2,38,97.78,
342,U1411,B,12,H,2,38,97.78,59.6
342,U1411,B,12,H,3,38,99.28,
342,U1411,B,12,H,3,38,99.28,58.3
342,U1411,B,12,H,4,38,100.78,
342,U1411,B,12,H,4,38,100.78,58.4
342,U1411,B,12,H,5,20,102.1,
342,U1411,B,12,H,5,20,102.1,58.4
342,U1411,B,12,H,6,38,103.3,58.7
342,U1411,B,12,H,6,38,103.3,
342,U1411,B,12,H,7,14,104.56,56.9
342,U1411,B,12,H,7,14,104.56,
342,U1411,B,13,H,1,38,105.78,59.9
342,U1411,B,13,H,1,38,105.78,
342,U1411,B,13,H,2,38,107.28,
342,U1411,B,13,H,2,38,107.28,58.2
342,U1411,B,13,H,3,38,108.78,
342,U1411,B,13,H,3,38,108.78,58.1
342,U1411,B,13,H,4,38,110.29,58.6
342,U1411,B,13,H,4,38,110.29,
342,U1411,B,13,H,5,38,111.8,
342,U1411,B,13,H,5,38,111.8,59.2
342,U1411,B,13,H,6,38,113.32,58.6
342,U1411,B,13,H,6,38,113.32,
342,U1411,B,13,H,7,15,114.59,
342,U1411,B,13,H,7,15,114.59,59.8
342,U1411,B,14,H,1,38,115.28,
342,U1411,B,14,H,1,38,115.28,59.2
342,U1411,B,14,H,2,38,116.78,
342,U1411,B,14,H,2,38,116.78,59.3
342,U1411,B,14,H,3,38,118.28,
342,U1411,B,14,H,3,38,118.28,59.9
342,U1411,B,14,H,4,38,119.78,59.3
342,U1411,B,14,H,4,38,119.78,
342,U1411,B,14,H,5,38,121.28,
342,U1411,B,14,H,5,38,121.28,61.4
342,U1411,B,14,H,6,38,122.78,60.1
342,U1411,B,14,H,6,38,122.78,
342,U1411,B,14,H,7,14,124.04,59.1
342,U1411,B,14,H,7,14,124.04,
342,U1411,B,15,H,1,38,124.78,60.5
342,U1411,B,15,H,1,38,124.78,
342,U1411,B,15,H,2,38,126.2,
342,U1411,B,15,H,2,38,126.2,60.2
342,U1411,B,15,H,3,38,127.68,61.7
342,U1411,B,15,H,3,38,127.68,
342,U1411,B,15,H,4,37,129.13,62.6
342,U1411,B,15,H,4,37,129.13,
342,U1411,B,15,H,5,31,130.52,
342,U1411,B,15,H,5,31,130.52,61.2
342,U1411,B,15,H,6,33,131.83,
342,U1411,B,15,H,6,33,131.83,59.2
342,U1411,B,16,H,1,38,133.98,
342,U1411,B,16,H,1,38,133.98,60
342,U1411,B,16,H,2,38,135.48,61.4
342,U1411,B,16,H,2,38,135.48,
342,U1411,B,16,H,3,38,136.98,
342,U1411,B,16,H,3,38,136.98,60.9
342,U1411,B,16,H,4,38,138.48,61.5
342,U1411,B,16,H,4,38,138.48,
342,U1411,B,16,H,5,38,139.98,
342,U1411,B,16,H,5,38,139.98,62.6
342,U1411,B,17,H,1,40,143.5,60.5
342,U1411,B,17,H,1,40,143.5,
342,U1411,B,17,H,2,40,145,
342,U1411,B,17,H,2,40,145,57.4
342,U1411,B,17,H,3,40,146.5,
342,U1411,B,17,H,3,40,146.5,56.4
342,U1411,B,17,H,4,40,148,
342,U1411,B,17,H,4,40,148,56.6
342,U1411,B,17,H,5,38,149.48,55.7
342,U1411,B,17,H,5,38,149.48,
342,U1411,B,17,H,6,12,150.72,52.9
342,U1411,B,17,H,6,12,150.72,
342,U1411,B,17,H,7,28,152.28,
342,U1411,B,17,H,7,28,152.28,53.6
342,U1411,B,18,H,1,38,152.98,54
342,U1411,B,18,H,1,38,152.98,
342,U1411,B,18,H,2,38,154.48,53.4
342,U1411,B,18,H,2,38,154.48,
342,U1411,B,18,H,3,38,155.98,
342,U1411,B,18,H,3,38,155.98,51.8
342,U1411,B,18,H,4,38,157.48,
342,U1411,B,18,H,4,38,157.48,51.9
342,U1411,B,18,H,5,38,158.98,52.8
342,U1411,B,18,H,5,38,158.98,
342,U1411,B,18,H,6,38,160.48,51.8
342,U1411,B,18,H,6,38,160.48,
342,U1411,B,18,H,7,30,161.9,51.8
342,U1411,B,18,H,7,30,161.9,
342,U1411,B,19,H,1,37,162.47,53.7
342,U1411,B,19,H,1,37,162.47,
342,U1411,B,19,H,2,38,163.98,
342,U1411,B,19,H,2,38,163.98,52.5
342,U1411,B,19,H,3,38,165.48,
342,U1411,B,19,H,3,38,165.48,54.1
342,U1411,B,19,H,4,38,166.98,52.8
342,U1411,B,19,H,4,38,166.98,
342,U1411,B,19,H,5,39,168.49,52.3
342,U1411,B,19,H,5,39,168.49,
342,U1411,B,19,H,6,9,169.69,52.5
342,U1411,B,19,H,6,9,169.69,
342,U1411,B,19,H,7,28,171.38,52.1
342,U1411,B,19,H,7,28,171.38,
342,U1411,B,20,H,1,38,171.98,
342,U1411,B,20,H,1,38,171.98,53.8
342,U1411,B,20,H,2,38,173.48,
342,U1411,B,20,H,2,38,173.48,52.7
342,U1411,B,20,H,3,38,174.98,52
342,U1411,B,20,H,3,38,174.98,
342,U1411,B,20,H,4,38,176.48,
342,U1411,B,20,H,4,38,176.48,53.3
342,U1411,B,21,X,1,10,177.5,55
342,U1411,B,21,X,1,10,177.5,
342,U1411,B,23,X,1,38,196.98,56.4
342,U1411,B,23,X,1,38,196.98,
342,U1411,B,23,X,2,38,198.48,
342,U1411,B,23,X,2,38,198.48,50.1
342,U1411,B,23,X,3,38,199.98,
342,U1411,B,23,X,3,38,199.98,52.1
342,U1411,B,23,X,4,38,201.48,
342,U1411,B,23,X,4,38,201.48,53.9
342,U1411,B,23,X,5,38,202.98,
342,U1411,B,23,X,5,38,202.98,52.8
342,U1411,B,23,X,6,25,204.35,50.1
342,U1411,B,23,X,6,25,204.35,
342,U1411,B,24,X,1,38,206.58,57.4
342,U1411,B,24,X,1,38,206.58,
342,U1411,B,24,X,2,38,208.08,53.9
342,U1411,B,24,X,2,38,208.08,
342,U1411,B,24,X,3,38,209.58,
342,U1411,B,24,X,3,38,209.58,53.4
342,U1411,B,24,X,4,38,211.08,
342,U1411,B,24,X,4,38,211.08,54.4
342,U1411,B,25,X,1,43,216.23,
342,U1411,B,25,X,1,43,216.23,54.3
342,U1411,B,25,X,2,38,217.68,53
342,U1411,B,25,X,2,38,217.68,
342,U1411,B,25,X,3,38,219.18,55.5
342,U1411,B,25,X,3,38,219.18,
342,U1411,B,25,X,4,38,220.68,54.8
342,U1411,B,25,X,4,38,220.68,
342,U1411,B,25,X,5,11,221.91,
342,U1411,B,25,X,5,11,221.91,51
342,U1411,B,26,X,1,38,225.78,51.4
342,U1411,B,26,X,1,38,225.78,
342,U1411,B,26,X,2,38,227.28,
342,U1411,B,26,X,2,38,227.28,51.8
342,U1411,B,26,X,3,38,228.78,
342,U1411,B,26,X,3,38,228.78,50.4
342,U1411,B,26,X,4,38,230.28,50.2
342,U1411,B,26,X,4,38,230.28,
342,U1411,B,26,X,5,38,231.78,51.7
342,U1411,B,26,X,5,38,231.78,
342,U1411,B,26,X,6,38,233.28,
342,U1411,B,26,X,6,38,233.28,51.7
342,U1411,B,26,X,7,10,234.41,51.1
342,U1411,B,26,X,7,10,234.41,
342,U1411,B,27,X,1,21,235.21,
342,U1411,B,27,X,1,21,235.21,51.3
342,U1411,B,27,X,2,10,236.13,
342,U1411,B,27,X,2,10,236.13,49.4
342,U1411,B,27,X,3,10,236.81,
342,U1411,B,27,X,3,10,236.81,49.6
342,U1411,B,27,X,4,35,238.47,52.7
342,U1411,B,27,X,4,35,238.47,
342,U1411,B,27,X,5,21,239.82,
