HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
642.3361	4666.182	1499.944	499.3655
642.4885	4687.236	1499.823	498.1491
642.6409	4794.486	1500.775	497.0048
642.7933	4904.614	1503.144	495.8739
642.9457	4817.664	1505.308	494.7443
643.0981	4689.136	1508.374	493.6245
643.2505	4582.742	1511.065	492.511
643.4029	4467.158	1511.528	491.3886
643.5553	4354.374	1511	490.2641
643.7077	4315.152	1513.105	489.1429
643.8601	4457.334	1510.901	488.022
644.0125	4701.833	1495.771	486.917
644.1649	4708.168	1495.84	485.7878
644.3173	4720.468	1499.784	484.6567
644.4697	4818.521	1498.531	483.5258
644.6221	4887.045	1508.856	482.4115
644.7745	4820.431	1509.926	481.2839
644.9269	4617.643	1511.731	480.1549
645.0793	4454.258	1511.196	479.0402
645.2317	4383.296	1510.256	477.9246
645.3841	4280.477	1514.784	476.7975
645.5365	4276.325	1514.512	475.6773
645.6889	4463.552	1505.699	474.5714
645.8413	4641.67	1501.003	473.4552
645.9937	4638.141	1505.524	472.3263
646.1461	4596.008	1511.137	471.1975
646.2985	4717.712	1509.81	470.0717
646.4509	4898.811	1503.259	468.9569
646.6033	4884.412	1504.398	467.84
646.7557	4703.255	1506	466.7119
646.9081	4561.268	1506.229	465.5819
647.0605	4489.44	1509.05	464.4499
647.2129	4343.943	1511.866	463.3366
647.3653	4403.248	1510.209	462.2079
647.5177	4606.177	1504.161	461.1061
647.6701	4787.192	1499.136	459.9812
647.8225	4786.247	1503.7	458.8496
647.9749	4753.989	1505.347	457.7187
648.1273	4887.834	1500.863	456.6004
648.2797	4973.284	1498	455.4874
648.4321	4814.904	1499.88	454.3644
648.5845	4581.032	1504.866	453.2268
648.7369	4469.751	1509.349	452.0864
648.8893	4400.309	1511.73	450.9601
649.0417	4270.901	1517.137	449.845
649.1941	4226.902	1521.334	448.7291
649.3465	4375.868	1520.879	447.6153
649.4989	4757.181	1502.862	446.5009
649.6513	4821.951	1500.046	445.3885
649.8037	4849.781	1498.153	444.26
649.9561	4895.174	1498	443.1422
650.1085	4832.892	1497.196	442.0133
650.2609	4760.391	1497	440.8858
650.4133	4678.368	1497.681	439.7563
650.5657	4642.17	1498	438.6253
650.7181	4719.222	1498.56	437.5041
650.8705	4777.005	1500.499	436.3815
651.0229	4712.608	1501.122	435.2525
651.1753	4577.563	1506.044	434.1243
651.3277	4447.261	1519.169	432.9943
651.4801	4405.159	1521.117	431.8707
651.6325	4589.767	1504.249	430.7679
651.7849	5051.619	1493.403	429.6537
651.9373	4979.701	1496.594	428.5243
652.0897	4675.948	1504.014	427.3952
652.2421	4607.32	1504.954	426.2647
652.3945	4586.161	1505	425.1361
652.5469	4538.255	1509.159	424.0179
652.6993	4445.643	1513.087	422.9019
652.8517	4441.615	1519.687	421.7762
653.0041	4511.15	1514.194	420.6466
653.1565	4669.616	1504.692	419.5268
653.3089	4903.906	1497.301	418.413
653.4613	4970.222	1496.454	417.271
653.6137	4770.871	1501.411	416.0787
653.7661	4609.855	1504.479	414.8727
653.9185	4518.704	1506.425	413.6756
654.0709	4364.513	1507.056	412.4836
654.2233	4332.502	1508.347	411.295
654.3757	4569.333	1505.869	410.1021
654.5281	4808.497	1501.389	408.9147
654.6805	4841.913	1502.542	407.7264
654.8329	4874.117	1501.09	406.5291
654.9853	4922.48	1497.74	405.3307
655.1377	4886.058	1494.103	404.1366
655.2901	4798.19	1494.334	402.9461
655.4425	4721.859	1496.884	401.7424
655.5949	4729.466	1498	400.533
655.7473	4746.756	1513.244	399.3352
655.8997	4667.84	1521.773	398.1379
656.0521	4520.502	1508.287	396.9456
656.2045	4472.748	1510.852	395.7614
656.3569	4583.297	1510.309	394.5711
656.5093	4795.041	1502.981	393.3804
656.6617	4964.571	1496.829	392.1932
656.8141	4828.729	1498.823	391.002
656.9665	4611.006	1499.591	389.8123
657.1189	4519.873	1499.813	388.6107
