HOLE:	U1508C
EXPEDITION:	371
TOP:	580.6142
BOTTOM:	698.2669
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
620.8478	2.766785	2.673489	2.674798	2.782811	2.900361	0.2678002	2.818289
621.0002	2.75579	2.653202	2.654617	2.770638	2.887788	0.2631934	2.801642
621.1526	2.759596	2.653338	2.661351	2.765256	2.887465	0.2669872	2.799474
621.3050	2.384658	2.257523	2.240885	2.322678	2.409339	0.2769513	2.326592
621.4574	2.561486	2.412148	2.373657	2.440092	2.530115	0.2881525	2.462134
621.6098	2.866045	2.682095	2.636214	2.708918	2.806568	0.2972102	2.728481
621.7622	3.482886	3.336249	3.299057	3.409365	3.529075	0.3029355	3.421489
621.9146	3.680341	3.645863	3.689229	3.772776	3.897084	0.303727	3.879331
622.0670	2.888729	2.771656	2.746766	2.771816	2.848755	0.2990773	2.799262
622.2194	2.950707	2.840955	2.883116	2.916005	3.027522	0.2900266	2.938244
622.3718	2.887814	2.802921	2.851645	2.891584	3.005522	0.279681	2.929317
622.5242	2.878931	2.800673	2.847499	2.88675	3.00298	0.2764011	2.930698
622.6766	2.883887	2.805871	2.855257	2.894504	3.009862	0.2745978	2.940376
622.8290	2.882293	2.80301	2.852821	2.892233	3.011387	0.2753008	2.939209
622.9814	2.877881	2.799764	2.84733	2.886508	3.003916	0.2781236	2.935217
623.1338	2.498862	2.412614	2.432873	2.460104	2.552374	0.2835347	2.477214
623.2862	3.158509	3.099013	3.09908	3.156176	3.265592	0.2894585	3.189342
623.4386	3.304201	3.194438	3.262277	3.314174	3.473371	0.2900442	3.391013
623.5910	3.290146	3.201892	3.265872	3.311054	3.498225	0.2903258	3.432219
623.7434	3.282699	3.207218	3.268881	3.313938	3.495985	0.2906039	3.439743
623.8958	3.284936	3.240922	3.300959	3.349832	3.542944	0.2846036	3.516726
624.0482	3.443515	3.479648	3.517321	3.56979	3.775255	0.2811321	3.801514
624.2006	3.527733	3.562805	3.587049	3.637438	3.852054	0.2819007	3.862795
624.3530	3.573879	3.589194	3.609174	3.652909	3.870525	0.2849957	3.853942
