Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
317,U1352,B,64,X,4,25,556.95,47.5,0.2,1.3
317,U1352,B,64,X,4,30,557,49.5,-0.1,3.3
317,U1352,B,64,X,4,35,557.05,37.1,1.2,-0.5
317,U1352,B,64,X,4,40,557.1,40,1.1,0.2
317,U1352,B,64,X,4,45,557.15,41.2,1.1,0.3
317,U1352,B,64,X,4,50,557.2,42.1,0.9,0.5
317,U1352,B,64,X,4,55,557.25,37.6,1.6,-2.7
317,U1352,B,64,X,CC,5,557.33,40.4,1.1,0.9
317,U1352,B,64,X,CC,10,557.38,42.1,1,1
317,U1352,B,64,X,CC,15,557.43,47.3,0.5,2.7
317,U1352,B,64,X,CC,20,557.48,45.2,0.6,1.7
317,U1352,B,64,X,CC,25.1,557.531,39.9,0.8,1.4
317,U1352,B,65,X,1,4.9,561.849,40.2,1.3,-3.3
317,U1352,B,65,X,1,9.9,561.899,37.4,1.3,-2.7
317,U1352,B,65,X,1,14.9,561.949,42.5,0.5,0.3
317,U1352,B,65,X,1,20,562,50.5,-1,7.7
317,U1352,B,65,X,1,25,562.05,30.6,1.8,-0.6
317,U1352,B,65,X,1,30,562.1,38.1,0.3,2.3
317,U1352,B,65,X,1,35,562.15,17,5.2,-10.4
317,U1352,B,65,X,1,40,562.2,36.8,1.4,-2.6
317,U1352,B,65,X,1,45,562.25,45.9,-0.6,5.3
317,U1352,B,65,X,1,50,562.3,43.4,0.1,3
317,U1352,B,65,X,CC,5,562.4,24.7,3,-5.1
317,U1352,B,65,X,CC,10,562.45,34.9,1.6,-2.7
317,U1352,B,65,X,CC,15,562.5,40.3,0.3,1.8
317,U1352,B,65,X,CC,20,562.55,46.4,0,4.2
317,U1352,B,65,X,CC,25.1,562.601,30.7,2.1,-4.3
317,U1352,B,66,X,1,4.8,571.448,47.5,-0.4,5.6
317,U1352,B,66,X,1,9.8,571.498,43.1,-0.1,3.4
317,U1352,B,66,X,1,14.9,571.549,44.2,0.3,1.2
317,U1352,B,66,X,1,19.9,571.599,43.9,0.1,3.5
317,U1352,B,66,X,1,24.9,571.649,47.3,0.1,4.4
317,U1352,B,66,X,1,29.9,571.699,47.8,0.1,4.8
317,U1352,B,66,X,1,34.9,571.749,50.9,-0.4,5.6
317,U1352,B,66,X,1,39.9,571.799,45,0.2,3.8
317,U1352,B,66,X,1,44.9,571.849,49.5,-0.2,5.4
317,U1352,B,66,X,1,50,571.9,36.8,1,0.5
317,U1352,B,66,X,1,55,571.95,47.1,-0.3,4.4
317,U1352,B,66,X,1,60,572,48.2,0.2,2.8
317,U1352,B,66,X,1,65,572.05,50.7,-0.6,5.4
317,U1352,B,66,X,1,70,572.1,40.7,0.3,3.8
317,U1352,B,66,X,1,75,572.15,42.6,0.6,2.3
317,U1352,B,66,X,1,80,572.2,52.8,-0.6,5.8
317,U1352,B,66,X,1,85,572.25,52.5,-0.5,5.2
317,U1352,B,66,X,1,90,572.3,41.2,0.6,1
317,U1352,B,66,X,1,95,572.35,34.4,1.4,-2
317,U1352,B,66,X,CC,5,572.45,32.6,1.9,-3.7
317,U1352,B,66,X,CC,10,572.5,28.6,2.2,-4.2
317,U1352,B,66,X,CC,15,572.55,27.2,2.3,-3.8
317,U1352,B,66,X,CC,20,572.6,16.9,5.4,-10.1
317,U1352,B,67,X,1,4.9,572.749,55.5,-0.4,7.1
317,U1352,B,67,X,1,9.9,572.799,53.6,-1.3,9.6
317,U1352,B,67,X,1,14.9,572.849,32.9,1.8,-3.4
317,U1352,B,67,X,1,20,572.9,29.6,2.1,-4.2
317,U1352,B,67,X,1,25,572.95,19,5,-10.2
317,U1352,B,67,X,1,30,573,51.6,-0.5,4.7
317,U1352,B,67,X,1,35,573.05,35.1,0.5,2.2
317,U1352,B,67,X,1,40,573.1,33,1.4,-1.2
317,U1352,B,67,X,1,45,573.15,37.4,1.3,-1.4
317,U1352,B,67,X,1,50,573.2,47.8,-0.2,3.6
317,U1352,B,67,X,1,55,573.25,46.2,0.1,2.1
317,U1352,B,67,X,CC,5,573.38,35.7,1.3,-0.2
317,U1352,B,67,X,CC,10,573.43,52.7,-0.9,5.7
317,U1352,B,67,X,CC,15,573.48,43.7,0.3,2.1
317,U1352,B,67,X,CC,20,573.53,38,1.1,-0.2
317,U1352,B,67,X,CC,25.1,573.581,38,0.5,2.7
317,U1352,B,68,X,1,4.8,581.148,46.2,-0.3,0.6
317,U1352,B,68,X,1,9.8,581.198,47.8,-0.4,1.1
317,U1352,B,68,X,1,14.8,581.248,49.2,-0.6,1.4
317,U1352,B,68,X,1,19.8,581.298,43.8,-0.2,0.5
317,U1352,B,68,X,1,24.8,581.348,44.4,-0.2,0.5
317,U1352,B,68,X,1,29.9,581.399,42.7,-0.3,1
317,U1352,B,68,X,1,34.9,581.449,47.4,-0.4,0.7
317,U1352,B,68,X,1,39.9,581.499,49.3,-0.1,-0.5
317,U1352,B,68,X,1,44.9,581.549,55.7,-0.1,-0.2
317,U1352,B,68,X,1,49.9,581.599,46,0,-0.8
317,U1352,B,68,X,1,54.9,581.649,43.6,0.2,-0.7
317,U1352,B,68,X,1,59.9,581.699,47.6,0,-0.3
317,U1352,B,68,X,1,64.9,581.749,48.2,0.3,-0.9
317,U1352,B,68,X,1,69.9,581.799,51.2,0,0.1
317,U1352,B,68,X,1,75,581.85,46.5,0,0
317,U1352,B,68,X,1,80,581.9,48.1,-0.4,0.9
317,U1352,B,68,X,1,85,581.95,49.4,-0.7,2.2
317,U1352,B,68,X,1,90,582,29.7,1.6,-3.5
317,U1352,B,68,X,1,95,582.05,45.8,-0.2,0.5
317,U1352,B,68,X,1,100,582.1,51.7,-0.4,0.9
317,U1352,B,68,X,1,105,582.15,46.4,-0.2,0.7
317,U1352,B,68,X,1,110,582.2,47,-0.4,1
317,U1352,B,68,X,2,4.8,582.648,51.2,-0.7,1.2
317,U1352,B,68,X,2,9.8,582.698,46.2,-0.6,1.2
317,U1352,B,68,X,2,14.9,582.749,45.3,-0.3,0.5
317,U1352,B,68,X,2,19.9,582.799,44.8,-0.2,0.1
317,U1352,B,68,X,2,24.9,582.849,49,-0.5,0.9
317,U1352,B,68,X,2,29.9,582.899,49.3,-0.5,0.6
317,U1352,B,68,X,2,34.9,582.949,48,-0.5,0.9
317,U1352,B,68,X,2,39.9,582.999,48.2,-0.4,0.4
317,U1352,B,68,X,2,44.9,583.049,46.4,-0.6,0.3
317,U1352,B,68,X,2,50,583.1,41.7,-0.3,0
317,U1352,B,68,X,2,55,583.15,42.8,-0.2,-0.1
317,U1352,B,68,X,2,60,583.2,46.3,-0.7,1.2
317,U1352,B,68,X,2,65,583.25,42.6,-0.3,-0.3
317,U1352,B,68,X,2,70,583.3,36.8,0.8,-0.8
317,U1352,B,68,X,2,75,583.35,46.1,-0.5,2.3
317,U1352,B,68,X,2,80,583.4,43.3,0.4,0.3
317,U1352,B,68,X,2,85,583.45,45.8,-0.7,4.8
317,U1352,B,68,X,2,90,583.5,41.6,0,1.5
317,U1352,B,68,X,CC,5,583.61,36.2,1.2,-2
317,U1352,B,68,X,CC,10,583.66,43.7,-0.1,1.7
317,U1352,B,68,X,CC,15,583.71,44.2,0.1,2.2
317,U1352,B,68,X,CC,20,583.76,40.1,0.5,0.5
317,U1352,B,68,X,CC,25,583.81,53.3,-0.9,5.9
317,U1352,B,68,X,CC,30.1,583.861,38.1,0,1.8
317,U1352,B,69,X,CC,4.9,590.749,47,-0.2,1.6
317,U1352,B,69,X,CC,10,590.8,53.3,-1,2.5
317,U1352,B,69,X,CC,15,590.85,49.8,-1.1,4.1
317,U1352,B,69,X,CC,20,590.9,44.3,0.2,1.2
317,U1352,B,69,X,CC,25,590.95,55.2,-0.9,4.4
317,U1352,B,69,X,CC,30,591,49.4,0,1.3
317,U1352,B,69,X,CC,35,591.05,43.7,0,1.2
317,U1352,B,69,X,CC,40.1,591.101,36.2,1.1,-2.2
317,U1352,B,70,X,1,4.9,600.349,31.6,1.9,-3.8
317,U1352,B,70,X,1,9.9,600.399,43,0.3,0.4
317,U1352,B,70,X,1,14.9,600.449,45.8,-0.1,2.4
317,U1352,B,70,X,1,19.9,600.499,55.4,-0.7,3.6
317,U1352,B,70,X,1,24.9,600.549,48.6,-0.3,2
317,U1352,B,70,X,1,29.9,600.599,55.6,-0.9,5.1
317,U1352,B,70,X,1,34.9,600.649,38.6,0.5,1
317,U1352,B,70,X,1,40,600.7,40.2,0.6,0.3
317,U1352,B,70,X,1,45,600.75,46.8,0,1.9
317,U1352,B,70,X,1,50,600.8,49.3,-0.6,5.2
317,U1352,B,70,X,1,55,600.85,48.9,-0.3,2.7
317,U1352,B,70,X,1,60,600.9,52.4,-0.7,3.5
317,U1352,B,70,X,1,65,600.95,53.7,-0.8,5.4
317,U1352,B,70,X,1,70,601,54.5,-0.8,4.9
317,U1352,B,70,X,1,75,601.05,51.4,-0.5,4.3
317,U1352,B,70,X,1,80.1,601.101,44,-0.1,2.4
317,U1352,B,70,X,CC,5,601.24,48.2,0.1,2
317,U1352,B,70,X,CC,10,601.29,47.1,-0.2,3.6
317,U1352,B,70,X,CC,15,601.34,46.9,0,1.2
317,U1352,B,70,X,CC,20,601.39,43,-0.1,0.4
317,U1352,B,71,X,1,4.7,609.947,43.1,0.3,0.2
317,U1352,B,71,X,1,9.7,609.997,48.1,-0.4,2.1
317,U1352,B,71,X,1,14.7,610.047,53.8,-0.8,2.8
317,U1352,B,71,X,1,19.7,610.097,57.7,-0.1,0.6
317,U1352,B,71,X,1,24.7,610.147,53.5,-0.3,1.1
317,U1352,B,71,X,1,29.7,610.197,53.4,-0.6,2.2
317,U1352,B,71,X,1,34.8,610.248,50.2,-1.2,3.6
317,U1352,B,71,X,1,39.8,610.298,46.6,-0.9,2.4
317,U1352,B,71,X,1,44.8,610.348,48.7,-1.1,3.7
317,U1352,B,71,X,1,49.8,610.398,43.3,-0.6,3
317,U1352,B,71,X,1,54.8,610.448,47.9,-0.7,3.1
317,U1352,B,71,X,1,59.8,610.498,44,-0.2,1.6
317,U1352,B,71,X,1,64.8,610.548,52.3,-1,3.9
317,U1352,B,71,X,1,69.9,610.599,45.1,-0.6,3.1
317,U1352,B,71,X,1,74.9,610.649,43.1,-0.6,3.5
317,U1352,B,71,X,1,79.9,610.699,47.5,-0.6,2.9
317,U1352,B,71,X,1,84.9,610.749,51.1,-1,3.8
317,U1352,B,71,X,1,89.9,610.799,48.6,-0.8,2.1
317,U1352,B,71,X,1,94.9,610.849,42.7,-0.4,2.3
317,U1352,B,71,X,1,99.9,610.899,46,-0.5,2.2
317,U1352,B,71,X,1,104.9,610.949,44,-0.4,2.8
317,U1352,B,71,X,1,110,611,52.4,-0.8,3.2
317,U1352,B,71,X,1,115,611.05,42.2,-0.2,2.4
317,U1352,B,71,X,1,120,611.1,43.9,-0.6,3.6
317,U1352,B,71,X,1,125,611.15,45.1,-1.2,3.9
317,U1352,B,71,X,1,130,611.2,45.6,-0.9,3.3
317,U1352,B,71,X,1,135,611.25,45.3,0,0.4
317,U1352,B,71,X,1,140,611.3,46.5,-0.3,2.8
317,U1352,B,71,X,1,145,611.35,42.3,-0.3,2.3
317,U1352,B,71,X,2,4.7,611.447,49.1,-0.2,1.7
317,U1352,B,71,X,2,9.7,611.497,50.9,-0.6,2.1
317,U1352,B,71,X,2,14.7,611.547,52.1,-0.3,1.7
317,U1352,B,71,X,2,19.8,611.598,50.8,-0.5,2.5
317,U1352,B,71,X,2,24.8,611.648,37.1,0.8,-1
317,U1352,B,71,X,2,29.8,611.698,50.4,-0.4,2.4
317,U1352,B,71,X,2,34.8,611.748,51,-1.2,4.5
317,U1352,B,71,X,2,39.8,611.798,50.1,-0.4,1.7
317,U1352,B,71,X,2,44.8,611.848,51,-0.1,1
317,U1352,B,71,X,2,49.8,611.898,54,0,-0.2
317,U1352,B,71,X,2,54.8,611.948,44.3,0.4,-0.7
317,U1352,B,71,X,2,59.9,611.999,48.8,-0.6,2.4
317,U1352,B,71,X,2,64.9,612.049,48.5,-0.5,2
317,U1352,B,71,X,2,69.9,612.099,50.5,-0.5,2.5
317,U1352,B,71,X,2,74.9,612.149,50,-0.6,2.6
317,U1352,B,71,X,2,79.9,612.199,48.2,-0.4,2.3
317,U1352,B,71,X,2,84.9,612.249,47,-0.3,1.9
317,U1352,B,71,X,2,89.9,612.299,49.4,-0.5,2.3
317,U1352,B,71,X,2,94.9,612.349,47.7,-0.5,3.1
317,U1352,B,71,X,2,100,612.4,50.4,-0.6,2.5
317,U1352,B,71,X,2,105,612.45,47.2,-0.2,1.7
317,U1352,B,71,X,2,110,612.5,46.7,-0.8,3.3
317,U1352,B,71,X,2,115,612.55,40.9,0,2.1
317,U1352,B,71,X,2,120,612.6,38.1,0.8,-0.8
317,U1352,B,71,X,2,125,612.65,49,-0.3,1.5
317,U1352,B,71,X,2,130,612.7,49.4,-0.4,1.7
317,U1352,B,71,X,2,135,612.75,49.3,-1,3.8
317,U1352,B,71,X,3,4.8,612.948,48.6,0,0.6
317,U1352,B,71,X,3,9.8,612.998,45,-0.4,2.1
317,U1352,B,71,X,3,14.8,613.048,45.7,-0.4,1.9
317,U1352,B,71,X,3,19.8,613.098,42.7,-0.3,1.4
317,U1352,B,71,X,3,24.9,613.149,46.7,-0.6,2.3
317,U1352,B,71,X,3,29.9,613.199,43.2,-0.6,3.2
317,U1352,B,71,X,3,34.9,613.249,41.1,-0.1,2.2
317,U1352,B,71,X,3,39.9,613.299,43,-0.5,2.6
317,U1352,B,71,X,3,44.9,613.349,43.2,-0.7,2.8
317,U1352,B,71,X,3,49.9,613.399,42.6,-0.3,1.5
317,U1352,B,71,X,3,54.9,613.449,45.3,-0.1,1
317,U1352,B,71,X,3,59.9,613.499,46.7,-0.5,1.9
317,U1352,B,71,X,3,64.9,613.549,47.9,-0.1,0.9
317,U1352,B,71,X,3,70,613.6,46.1,-0.4,1.3
317,U1352,B,71,X,3,75,613.65,49.9,-0.3,1
317,U1352,B,71,X,3,80,613.7,53.3,-0.3,1.1
317,U1352,B,71,X,3,85,613.75,48.3,-0.2,0.9
317,U1352,B,71,X,3,90,613.8,49.7,-0.3,1.5
317,U1352,B,71,X,3,95,613.85,48.5,-0.3,1.6
317,U1352,B,71,X,3,100,613.9,47.7,-0.4,1.4
317,U1352,B,71,X,3,105,613.95,44.2,0.2,0
317,U1352,B,71,X,4,4.9,614.049,46.6,-0.1,1
317,U1352,B,71,X,4,9.9,614.099,36.3,1.1,-2.2
317,U1352,B,71,X,4,14.9,614.149,46.8,0.2,0.1
317,U1352,B,71,X,4,20,614.2,41.8,0.1,0.6
317,U1352,B,71,X,4,25,614.25,39.7,0.5,-1.7
317,U1352,B,71,X,4,30,614.3,49.4,-0.1,-0.3
317,U1352,B,71,X,4,35,614.35,47.8,0.2,-1
317,U1352,B,71,X,4,40,614.4,52.9,0,-0.7
317,U1352,B,71,X,4,45,614.45,50.7,0,-0.8
317,U1352,B,71,X,4,50,614.5,51.8,-0.3,0
317,U1352,B,71,X,4,55,614.55,50.2,-0.5,0.6
317,U1352,B,71,X,CC,5,614.61,39,0.9,-1.8
317,U1352,B,71,X,CC,10,614.66,41.3,0.3,-0.3
317,U1352,B,71,X,CC,15,614.71,38.6,0.5,-1.4
317,U1352,B,71,X,CC,20,614.76,32,1.8,-3.5
317,U1352,B,71,X,CC,25.1,614.811,43.1,0.5,-1.2
317,U1352,B,72,X,1,4.7,619.547,51.4,-0.2,-0.3
317,U1352,B,72,X,1,9.7,619.597,45.1,-1,0.6
317,U1352,B,72,X,1,14.7,619.647,44.2,-0.6,-0.2
317,U1352,B,72,X,1,19.7,619.697,45.4,-0.5,0.2
317,U1352,B,72,X,1,24.7,619.747,47.4,-0.7,0.1
317,U1352,B,72,X,1,29.7,619.797,43.9,-0.5,-0.8
317,U1352,B,72,X,1,34.8,619.848,45.5,-0.7,-0.4
317,U1352,B,72,X,1,39.8,619.898,42.6,-0.3,-0.8
317,U1352,B,72,X,1,44.8,619.948,46.2,-0.1,-0.6
317,U1352,B,72,X,1,49.8,619.998,45,0.1,-1.2
317,U1352,B,72,X,1,54.8,620.048,46.8,-0.3,-0.3
317,U1352,B,72,X,1,59.8,620.098,44,-0.7,-0.2
317,U1352,B,72,X,1,64.8,620.148,45.1,-0.4,-0.4
317,U1352,B,72,X,1,69.8,620.198,47.5,-0.7,-0.1
317,U1352,B,72,X,1,74.9,620.249,43.8,-0.4,-0.4
317,U1352,B,72,X,1,79.9,620.299,40.1,-0.1,-1.1
317,U1352,B,72,X,1,84.9,620.349,45.4,-0.5,-0.2
317,U1352,B,72,X,1,89.9,620.399,43.1,-0.2,-0.6
317,U1352,B,72,X,1,94.9,620.449,40.4,0.1,-1.3
317,U1352,B,72,X,1,99.9,620.499,43,-0.2,-0.9
317,U1352,B,72,X,1,104.9,620.549,47.2,-0.4,-0.4
317,U1352,B,72,X,1,109.9,620.599,47.3,-0.5,0
317,U1352,B,72,X,1,115,620.65,42.2,-0.2,-0.7
317,U1352,B,72,X,1,120,620.7,49.9,-0.5,0
317,U1352,B,72,X,1,125,620.75,46.1,-0.1,-1
317,U1352,B,72,X,1,130,620.8,49.2,-0.4,-0.1
317,U1352,B,72,X,1,135,620.85,46.4,-0.4,-0.5
317,U1352,B,72,X,1,140,620.9,46.7,-0.3,-0.5
317,U1352,B,72,X,1,145,620.95,45.8,-0.4,-0.4
317,U1352,B,72,X,2,4.7,621.017,40.8,-0.4,-0.9
317,U1352,B,72,X,2,9.7,621.067,44.9,-0.4,-0.3
317,U1352,B,72,X,2,14.7,621.117,42.5,-0.3,-0.7
317,U1352,B,72,X,2,19.7,621.167,45.8,-0.3,-0.1
317,U1352,B,72,X,2,24.7,621.217,37.6,0,-1.1
317,U1352,B,72,X,2,29.8,621.268,44.2,-0.1,-0.5
317,U1352,B,72,X,2,34.8,621.318,39.2,-0.2,-0.8
317,U1352,B,72,X,2,39.8,621.368,43.1,-0.3,-0.7
317,U1352,B,72,X,2,44.8,621.418,44.5,-0.3,-0.3
317,U1352,B,72,X,2,49.8,621.468,40,-0.3,-0.9
317,U1352,B,72,X,2,54.8,621.518,42.8,-0.5,-0.4
317,U1352,B,72,X,2,59.8,621.568,48.5,-0.5,0.2
317,U1352,B,72,X,2,64.8,621.618,38.3,-0.2,-1
317,U1352,B,72,X,2,69.9,621.669,42.8,-0.5,-0.1
317,U1352,B,72,X,2,74.9,621.719,39.3,-0.1,-1
317,U1352,B,72,X,2,79.9,621.769,44.1,-0.3,-0.4
317,U1352,B,72,X,2,84.9,621.819,43.4,-0.4,-0.5
317,U1352,B,72,X,2,89.9,621.869,44.3,-0.5,-0.3
317,U1352,B,72,X,2,94.9,621.919,42.1,0.1,-1.1
317,U1352,B,72,X,2,99.9,621.969,46.3,-0.2,-0.4
317,U1352,B,72,X,2,104.9,622.019,48.1,-0.2,-0.4
317,U1352,B,72,X,2,109.9,622.069,44.2,-0.3,-0.3
317,U1352,B,72,X,2,115,622.12,41.1,0,-1
317,U1352,B,72,X,2,120,622.17,39.5,0,-1.2
317,U1352,B,72,X,2,125,622.22,45.3,-0.2,-0.7
317,U1352,B,72,X,2,130,622.27,45.2,-0.4,0
317,U1352,B,72,X,2,135,622.32,41,-0.1,-0.9
317,U1352,B,72,X,2,140,622.37,44.4,-0.1,-0.5
317,U1352,B,72,X,2,145.1,622.421,46.1,-0.4,-0.2
317,U1352,B,72,X,3,4.7,622.517,44.6,0.1,-1.2
317,U1352,B,72,X,3,9.7,622.567,43.4,-0.3,-0.6
317,U1352,B,72,X,3,14.7,622.617,48.4,-0.6,-0.3
317,U1352,B,72,X,3,19.7,622.667,46.1,-0.7,0.2
317,U1352,B,72,X,3,24.7,622.717,40.3,-0.1,-0.8
317,U1352,B,72,X,3,29.8,622.768,41.8,-0.2,-0.8
317,U1352,B,72,X,3,34.8,622.818,43.5,-0.4,-0.5
317,U1352,B,72,X,3,39.8,622.868,41.6,-0.1,-0.9
317,U1352,B,72,X,3,44.8,622.918,42.4,-0.3,-0.6
317,U1352,B,72,X,3,49.8,622.968,45.1,-0.5,-0.3
317,U1352,B,72,X,3,54.8,623.018,43.5,-0.2,-0.4
317,U1352,B,72,X,3,59.8,623.068,48.5,-0.5,0.1
317,U1352,B,72,X,3,64.9,623.119,44.5,-0.4,-0.2
317,U1352,B,72,X,3,69.9,623.169,42.1,-0.2,-0.6
317,U1352,B,72,X,3,74.9,623.219,46.6,-0.3,0
317,U1352,B,72,X,3,79.9,623.269,40,-0.2,-0.6
317,U1352,B,72,X,3,84.9,623.319,42.2,-0.3,-0.4
317,U1352,B,72,X,3,89.9,623.369,45.9,-0.2,-0.5
317,U1352,B,72,X,3,94.9,623.419,47.2,0,-0.7
317,U1352,B,72,X,3,99.9,623.469,46.7,-0.2,-0.8
317,U1352,B,72,X,3,104.9,623.519,50.5,-0.5,-0.1
317,U1352,B,72,X,3,110,623.57,47.5,-0.2,-0.5
317,U1352,B,72,X,3,115,623.62,49.1,-0.3,-0.7
317,U1352,B,72,X,3,120,623.67,48.9,-0.2,-0.3
317,U1352,B,72,X,3,125,623.72,48.3,-0.4,-0.2
317,U1352,B,72,X,3,130,623.77,47.8,-0.2,-0.3
317,U1352,B,72,X,3,135,623.82,45.1,-0.2,-0.5
317,U1352,B,72,X,3,140,623.87,48.4,-0.3,-0.6
317,U1352,B,72,X,3,145,623.92,46.6,-0.3,-0.2
317,U1352,B,72,X,4,4.7,624.017,45.9,0,-0.8
317,U1352,B,72,X,4,9.7,624.067,47.4,-0.2,-0.4
317,U1352,B,72,X,4,14.7,624.117,46.7,-0.1,-0.6
317,U1352,B,72,X,4,19.7,624.167,45.1,-0.2,-0.6
317,U1352,B,72,X,4,24.7,624.217,40,0,-1.3
317,U1352,B,72,X,4,29.7,624.267,48.9,-0.2,-0.5
317,U1352,B,72,X,4,34.8,624.318,45.8,-0.1,-1.2
317,U1352,B,72,X,4,39.8,624.368,50.2,-0.2,-0.8
317,U1352,B,72,X,4,44.8,624.418,49.2,-0.3,-0.4
317,U1352,B,72,X,4,49.8,624.468,46,-0.3,-0.5
317,U1352,B,72,X,4,54.8,624.518,40.9,0.3,-1.6
317,U1352,B,72,X,4,59.8,624.568,47.7,-0.3,-0.2
317,U1352,B,72,X,4,64.8,624.618,34.4,1.1,-3
317,U1352,B,72,X,4,69.8,624.668,47.8,-0.1,-0.6
317,U1352,B,72,X,4,74.9,624.719,50,-0.4,-0.1
317,U1352,B,72,X,4,79.9,624.769,46.9,-0.2,-0.5
317,U1352,B,72,X,4,84.9,624.819,48.5,-0.3,-0.4
317,U1352,B,72,X,4,89.9,624.869,48.1,-0.2,-0.6
317,U1352,B,72,X,4,94.9,624.919,48.8,-0.3,-0.4
317,U1352,B,72,X,4,99.9,624.969,47.9,-0.1,-0.7
317,U1352,B,72,X,4,104.9,625.019,45.1,-0.5,-0.3
317,U1352,B,72,X,4,109.9,625.069,38.2,0.1,-1.3
317,U1352,B,72,X,4,115,625.12,41.4,0,-1.3
317,U1352,B,72,X,4,120,625.17,47.6,-0.6,0
317,U1352,B,72,X,4,125,625.22,43.1,-0.5,-0.2
317,U1352,B,72,X,4,130,625.27,46.6,-0.4,-0.1
317,U1352,B,72,X,4,135,625.32,40.4,-0.2,-1
317,U1352,B,72,X,4,140,625.37,43.6,-0.7,-0.3
317,U1352,B,72,X,4,145,625.42,49.5,-0.7,0.1
317,U1352,B,72,X,5,4.9,625.519,50,-0.3,-0.3
317,U1352,B,72,X,5,9.9,625.569,40,0,-1.1
317,U1352,B,72,X,5,14.9,625.619,41.9,0,-0.7
317,U1352,B,72,X,5,19.9,625.669,41.1,0,-1
317,U1352,B,72,X,5,24.9,625.719,41.1,0.1,-1.1
317,U1352,B,72,X,5,29.9,625.769,45.2,0,-0.9
317,U1352,B,72,X,5,35,625.82,46.7,-0.3,-0.5
317,U1352,B,72,X,5,40,625.87,49.2,-0.3,-0.3
317,U1352,B,72,X,5,45,625.92,48.7,-0.3,-0.4
317,U1352,B,72,X,5,50,625.97,47.6,-0.1,-0.4
317,U1352,B,72,X,5,55,626.02,47,-0.2,-0.4
317,U1352,B,72,X,5,60,626.07,50.6,-0.3,-0.2
317,U1352,B,72,X,5,65,626.12,49,-0.2,-0.4
317,U1352,B,72,X,5,70,626.17,44.6,-0.2,-0.6
317,U1352,B,72,X,5,75,626.22,44.3,-0.2,-0.6
317,U1352,B,72,X,CC,5,626.31,43.2,0.1,-0.8
317,U1352,B,72,X,CC,10,626.36,47.2,0,-0.9
317,U1352,B,72,X,CC,15,626.41,51.6,-0.4,1.5
317,U1352,B,72,X,CC,20,626.46,37.8,1.2,-3.1
317,U1352,B,72,X,CC,25.1,626.511,39.1,1.3,-3.2
317,U1352,B,73,X,1,4.7,629.147,41.4,0.6,-1.7
317,U1352,B,73,X,1,9.7,629.197,46.6,-0.3,-0.1
317,U1352,B,73,X,1,14.7,629.247,46.2,-0.1,-0.6
317,U1352,B,73,X,1,19.7,629.297,55.1,-0.1,-0.5
317,U1352,B,73,X,1,24.7,629.347,48.1,-0.2,-0.6
317,U1352,B,73,X,1,29.7,629.397,48.8,-0.3,-0.2
317,U1352,B,73,X,1,34.8,629.448,44.6,0.1,-1.3
317,U1352,B,73,X,1,39.8,629.498,43.9,-0.1,-0.5
317,U1352,B,73,X,1,44.8,629.548,37.2,0,-1.1
317,U1352,B,73,X,1,49.8,629.598,37.2,-0.1,-0.5
317,U1352,B,73,X,1,54.8,629.648,37.3,0.1,-1.2
317,U1352,B,73,X,1,59.8,629.698,43.3,-0.3,-0.5
317,U1352,B,73,X,1,64.8,629.748,42.4,0.3,-1.3
317,U1352,B,73,X,1,69.9,629.799,47,-0.1,-0.8
317,U1352,B,73,X,1,74.9,629.849,44.7,-0.3,-0.4
317,U1352,B,73,X,1,79.9,629.899,43.8,-0.3,-0.2
317,U1352,B,73,X,1,84.9,629.949,43.1,-0.1,-0.9
317,U1352,B,73,X,1,89.9,629.999,37.4,0.1,-0.9
317,U1352,B,73,X,1,94.9,630.049,37.9,0.2,-1.3
317,U1352,B,73,X,1,99.9,630.099,44.7,-0.4,-0.1
317,U1352,B,73,X,1,104.9,630.149,45.4,0.1,-0.9
317,U1352,B,73,X,1,110,630.2,44.7,-0.1,-0.6
317,U1352,B,73,X,1,115,630.25,48.8,-0.1,-0.2
317,U1352,B,73,X,1,120,630.3,41.9,-0.2,-1
317,U1352,B,73,X,1,125,630.35,49.4,-0.3,-0.2
317,U1352,B,73,X,1,130,630.4,48,-0.1,-0.5
317,U1352,B,73,X,1,135,630.45,48.7,-0.3,0.1
317,U1352,B,73,X,1,140,630.5,48.3,-0.2,-0.4
317,U1352,B,73,X,1,145,630.55,48.6,-0.4,0.4
317,U1352,B,73,X,2,4.7,630.647,46.6,0,-0.7
317,U1352,B,73,X,2,9.7,630.697,46.9,-0.4,0
317,U1352,B,73,X,2,14.7,630.747,46.9,-0.5,0.1
317,U1352,B,73,X,2,19.7,630.797,43.3,-0.5,0.3
317,U1352,B,73,X,2,24.7,630.847,48.5,-0.4,-0.1
317,U1352,B,73,X,2,29.8,630.898,40.8,0.3,-1.4
317,U1352,B,73,X,2,34.8,630.948,49.1,-0.4,0.3
317,U1352,B,73,X,2,39.8,630.998,41.2,0.5,-1.8
317,U1352,B,73,X,2,44.8,631.048,45.5,-0.6,0.4
317,U1352,B,73,X,2,49.8,631.098,43.7,-0.5,0.3
317,U1352,B,73,X,2,54.8,631.148,42.9,-0.3,-0.2
317,U1352,B,73,X,2,59.8,631.198,43.2,0.3,-1.2
317,U1352,B,73,X,2,64.9,631.249,43.4,-0.6,0.4
